"X" "XY" "X_XY" "Y" "ID"
"12003" 12029 3650 12029 5838 "1e-13_1_0.01_0.95_-0.05_1e-08_10:1e-12_0.001_0.01_0.9_-0.05_1e-08_10"
"12004" 12455 3863 12455 5902 "1e-12_1_0.01_0.95_-0.05_1e-08_10:1e-12_0.001_0.01_0.9_-0.05_1e-08_10"
"12005" 19393 4540 19393 6661 "1e-11_1_0.01_0.95_-0.05_1e-08_10:1e-12_0.001_0.01_0.9_-0.05_1e-08_10"
"12006" 12029 3650 12029 5838 "1e-13_10_0.01_0.95_-0.05_1e-08_10:1e-12_0.001_0.01_0.9_-0.05_1e-08_10"
"12007" 12455 3863 12455 5902 "1e-12_10_0.01_0.95_-0.05_1e-08_10:1e-12_0.001_0.01_0.9_-0.05_1e-08_10"
"12008" 19394 4540 19394 6661 "1e-11_10_0.01_0.95_-0.05_1e-08_10:1e-12_0.001_0.01_0.9_-0.05_1e-08_10"
"12009" 12029 3657 12029 5838 "1e-13_0.001_0.01_0.95_-0.05_1e-08_10:1e-12_1_0.01_0.9_-0.05_1e-08_10"
"12010" 12455 3869 12455 5902 "1e-12_0.001_0.01_0.95_-0.05_1e-08_10:1e-12_1_0.01_0.9_-0.05_1e-08_10"
"12011" 19393 4548 19393 6661 "1e-11_0.001_0.01_0.95_-0.05_1e-08_10:1e-12_1_0.01_0.9_-0.05_1e-08_10"
"12012" 12029 3657 12029 5838 "1e-13_1_0.01_0.95_-0.05_1e-08_10:1e-12_1_0.01_0.9_-0.05_1e-08_10"
"12013" 12455 3870 12455 5902 "1e-12_1_0.01_0.95_-0.05_1e-08_10:1e-12_1_0.01_0.9_-0.05_1e-08_10"
"12014" 19393 4548 19393 6661 "1e-11_1_0.01_0.95_-0.05_1e-08_10:1e-12_1_0.01_0.9_-0.05_1e-08_10"
"12015" 12029 3657 12029 5838 "1e-13_10_0.01_0.95_-0.05_1e-08_10:1e-12_1_0.01_0.9_-0.05_1e-08_10"
"12016" 12455 3870 12455 5902 "1e-12_10_0.01_0.95_-0.05_1e-08_10:1e-12_1_0.01_0.9_-0.05_1e-08_10"
"12017" 19394 4548 19394 6661 "1e-11_10_0.01_0.95_-0.05_1e-08_10:1e-12_1_0.01_0.9_-0.05_1e-08_10"
"12018" 12029 3657 12029 5838 "1e-13_0.001_0.01_0.95_-0.05_1e-08_10:1e-12_10_0.01_0.9_-0.05_1e-08_10"
"12019" 12455 3869 12455 5902 "1e-12_0.001_0.01_0.95_-0.05_1e-08_10:1e-12_10_0.01_0.9_-0.05_1e-08_10"
"12020" 19393 4548 19393 6661 "1e-11_0.001_0.01_0.95_-0.05_1e-08_10:1e-12_10_0.01_0.9_-0.05_1e-08_10"
"12021" 12029 3657 12029 5838 "1e-13_1_0.01_0.95_-0.05_1e-08_10:1e-12_10_0.01_0.9_-0.05_1e-08_10"
"12022" 12455 3870 12455 5902 "1e-12_1_0.01_0.95_-0.05_1e-08_10:1e-12_10_0.01_0.9_-0.05_1e-08_10"
"12023" 19393 4549 19393 6661 "1e-11_1_0.01_0.95_-0.05_1e-08_10:1e-12_10_0.01_0.9_-0.05_1e-08_10"
"12024" 12029 3657 12029 5838 "1e-13_10_0.01_0.95_-0.05_1e-08_10:1e-12_10_0.01_0.9_-0.05_1e-08_10"
"12025" 12455 3873 12455 5902 "1e-12_10_0.01_0.95_-0.05_1e-08_10:1e-12_10_0.01_0.9_-0.05_1e-08_10"
"12026" 19394 4549 19394 6661 "1e-11_10_0.01_0.95_-0.05_1e-08_10:1e-12_10_0.01_0.9_-0.05_1e-08_10"
"12027" 12029 4333 12029 5829 "1e-13_0.001_1_0.95_-0.05_1e-08_10:1e-12_0.001_0.01_0.9_-0.05_1e-08_10"
"12028" 12456 4811 12456 5808 "1e-12_0.001_1_0.95_-0.05_1e-08_10:1e-12_0.001_0.01_0.9_-0.05_1e-08_10"
"12029" 19426 4658 19426 5041 "1e-11_0.001_1_0.95_-0.05_1e-08_10:1e-12_0.001_0.01_0.9_-0.05_1e-08_10"
"12030" 12029 4333 12029 5829 "1e-13_1_1_0.95_-0.05_1e-08_10:1e-12_0.001_0.01_0.9_-0.05_1e-08_10"
"12031" 12456 4811 12456 5808 "1e-12_1_1_0.95_-0.05_1e-08_10:1e-12_0.001_0.01_0.9_-0.05_1e-08_10"
"12032" 19432 4654 19432 5036 "1e-11_1_1_0.95_-0.05_1e-08_10:1e-12_0.001_0.01_0.9_-0.05_1e-08_10"
"12033" 12029 4333 12029 5829 "1e-13_10_1_0.95_-0.05_1e-08_10:1e-12_0.001_0.01_0.9_-0.05_1e-08_10"
"12034" 12456 4811 12456 5808 "1e-12_10_1_0.95_-0.05_1e-08_10:1e-12_0.001_0.01_0.9_-0.05_1e-08_10"
"12035" 19488 4654 19488 5037 "1e-11_10_1_0.95_-0.05_1e-08_10:1e-12_0.001_0.01_0.9_-0.05_1e-08_10"
"12036" 12029 4337 12029 5829 "1e-13_0.001_1_0.95_-0.05_1e-08_10:1e-12_1_0.01_0.9_-0.05_1e-08_10"
"12037" 12456 4814 12456 5808 "1e-12_0.001_1_0.95_-0.05_1e-08_10:1e-12_1_0.01_0.9_-0.05_1e-08_10"
"12038" 19425 4666 19425 5042 "1e-11_0.001_1_0.95_-0.05_1e-08_10:1e-12_1_0.01_0.9_-0.05_1e-08_10"
"12039" 12029 4337 12029 5829 "1e-13_1_1_0.95_-0.05_1e-08_10:1e-12_1_0.01_0.9_-0.05_1e-08_10"
"12040" 12456 4816 12456 5808 "1e-12_1_1_0.95_-0.05_1e-08_10:1e-12_1_0.01_0.9_-0.05_1e-08_10"
"12041" 19432 4661 19432 5037 "1e-11_1_1_0.95_-0.05_1e-08_10:1e-12_1_0.01_0.9_-0.05_1e-08_10"
"12042" 12029 4339 12029 5829 "1e-13_10_1_0.95_-0.05_1e-08_10:1e-12_1_0.01_0.9_-0.05_1e-08_10"
"12043" 12456 4816 12456 5808 "1e-12_10_1_0.95_-0.05_1e-08_10:1e-12_1_0.01_0.9_-0.05_1e-08_10"
"12044" 19488 4662 19488 5037 "1e-11_10_1_0.95_-0.05_1e-08_10:1e-12_1_0.01_0.9_-0.05_1e-08_10"
"12045" 12030 4337 12030 5829 "1e-13_0.001_1_0.95_-0.05_1e-08_10:1e-12_10_0.01_0.9_-0.05_1e-08_10"
"12046" 12456 4815 12456 5811 "1e-12_0.001_1_0.95_-0.05_1e-08_10:1e-12_10_0.01_0.9_-0.05_1e-08_10"
"12047" 19431 4666 19431 5043 "1e-11_0.001_1_0.95_-0.05_1e-08_10:1e-12_10_0.01_0.9_-0.05_1e-08_10"
"12048" 12030 4338 12030 5829 "1e-13_1_1_0.95_-0.05_1e-08_10:1e-12_10_0.01_0.9_-0.05_1e-08_10"
"12049" 12456 4817 12456 5810 "1e-12_1_1_0.95_-0.05_1e-08_10:1e-12_10_0.01_0.9_-0.05_1e-08_10"
"12050" 19432 4662 19432 5037 "1e-11_1_1_0.95_-0.05_1e-08_10:1e-12_10_0.01_0.9_-0.05_1e-08_10"
"12051" 12030 4339 12030 5829 "1e-13_10_1_0.95_-0.05_1e-08_10:1e-12_10_0.01_0.9_-0.05_1e-08_10"
"12052" 12456 4835 12456 5808 "1e-12_10_1_0.95_-0.05_1e-08_10:1e-12_10_0.01_0.9_-0.05_1e-08_10"
"12053" 19488 4662 19488 5037 "1e-11_10_1_0.95_-0.05_1e-08_10:1e-12_10_0.01_0.9_-0.05_1e-08_10"
"12054" 12031 4750 12031 5746 "1e-13_0.001_10_0.95_-0.05_1e-08_10:1e-12_0.001_0.01_0.9_-0.05_1e-08_10"
"12055" 12467 4522 12467 4922 "1e-12_0.001_10_0.95_-0.05_1e-08_10:1e-12_0.001_0.01_0.9_-0.05_1e-08_10"
"12056" 19523 2511 19523 1529 "1e-11_0.001_10_0.95_-0.05_1e-08_10:1e-12_0.001_0.01_0.9_-0.05_1e-08_10"
"12057" 12031 4750 12031 5746 "1e-13_1_10_0.95_-0.05_1e-08_10:1e-12_0.001_0.01_0.9_-0.05_1e-08_10"
"12058" 12467 4522 12467 4922 "1e-12_1_10_0.95_-0.05_1e-08_10:1e-12_0.001_0.01_0.9_-0.05_1e-08_10"
"12059" 19537 2509 19537 1525 "1e-11_1_10_0.95_-0.05_1e-08_10:1e-12_0.001_0.01_0.9_-0.05_1e-08_10"
"12060" 12031 4750 12031 5746 "1e-13_10_10_0.95_-0.05_1e-08_10:1e-12_0.001_0.01_0.9_-0.05_1e-08_10"
"12061" 12472 4523 12472 4922 "1e-12_10_10_0.95_-0.05_1e-08_10:1e-12_0.001_0.01_0.9_-0.05_1e-08_10"
"12062" 19646 2509 19646 1525 "1e-11_10_10_0.95_-0.05_1e-08_10:1e-12_0.001_0.01_0.9_-0.05_1e-08_10"
"12063" 12031 4753 12031 5747 "1e-13_0.001_10_0.95_-0.05_1e-08_10:1e-12_1_0.01_0.9_-0.05_1e-08_10"
"12064" 12467 4527 12467 4924 "1e-12_0.001_10_0.95_-0.05_1e-08_10:1e-12_1_0.01_0.9_-0.05_1e-08_10"
"12065" 19523 2541 19523 1531 "1e-11_0.001_10_0.95_-0.05_1e-08_10:1e-12_1_0.01_0.9_-0.05_1e-08_10"
"12066" 12031 4753 12031 5747 "1e-13_1_10_0.95_-0.05_1e-08_10:1e-12_1_0.01_0.9_-0.05_1e-08_10"
"12067" 12467 4528 12467 4922 "1e-12_1_10_0.95_-0.05_1e-08_10:1e-12_1_0.01_0.9_-0.05_1e-08_10"
"12068" 19535 2539 19535 1526 "1e-11_1_10_0.95_-0.05_1e-08_10:1e-12_1_0.01_0.9_-0.05_1e-08_10"
"12069" 12031 4755 12031 5746 "1e-13_10_10_0.95_-0.05_1e-08_10:1e-12_1_0.01_0.9_-0.05_1e-08_10"
"12070" 12471 4529 12471 4923 "1e-12_10_10_0.95_-0.05_1e-08_10:1e-12_1_0.01_0.9_-0.05_1e-08_10"
"12071" 19646 2539 19646 1526 "1e-11_10_10_0.95_-0.05_1e-08_10:1e-12_1_0.01_0.9_-0.05_1e-08_10"
"12072" 12031 4754 12031 5749 "1e-13_0.001_10_0.95_-0.05_1e-08_10:1e-12_10_0.01_0.9_-0.05_1e-08_10"
"12073" 12471 4533 12471 4938 "1e-12_0.001_10_0.95_-0.05_1e-08_10:1e-12_10_0.01_0.9_-0.05_1e-08_10"
"12074" 19535 2541 19535 1532 "1e-11_0.001_10_0.95_-0.05_1e-08_10:1e-12_10_0.01_0.9_-0.05_1e-08_10"
"12075" 12031 4754 12031 5749 "1e-13_1_10_0.95_-0.05_1e-08_10:1e-12_10_0.01_0.9_-0.05_1e-08_10"
"12076" 12471 4533 12471 4936 "1e-12_1_10_0.95_-0.05_1e-08_10:1e-12_10_0.01_0.9_-0.05_1e-08_10"
"12077" 19535 2539 19535 1526 "1e-11_1_10_0.95_-0.05_1e-08_10:1e-12_10_0.01_0.9_-0.05_1e-08_10"
"12078" 12031 4756 12031 5748 "1e-13_10_10_0.95_-0.05_1e-08_10:1e-12_10_0.01_0.9_-0.05_1e-08_10"
"12079" 12471 4540 12471 4923 "1e-12_10_10_0.95_-0.05_1e-08_10:1e-12_10_0.01_0.9_-0.05_1e-08_10"
"12080" 19646 2539 19646 1526 "1e-11_10_10_0.95_-0.05_1e-08_10:1e-12_10_0.01_0.9_-0.05_1e-08_10"
"12081" 12024 4828 12024 5839 "1e-13_0.001_0.01_0.95_-0.05_1e-08_10:1e-12_0.001_1_0.9_-0.05_1e-08_10"
"12082" 12448 4897 12448 5904 "1e-12_0.001_0.01_0.95_-0.05_1e-08_10:1e-12_0.001_1_0.9_-0.05_1e-08_10"
"12083" 19383 5384 19383 6665 "1e-11_0.001_0.01_0.95_-0.05_1e-08_10:1e-12_0.001_1_0.9_-0.05_1e-08_10"
"12084" 12024 4828 12024 5839 "1e-13_1_0.01_0.95_-0.05_1e-08_10:1e-12_0.001_1_0.9_-0.05_1e-08_10"
"12085" 12449 4897 12449 5904 "1e-12_1_0.01_0.95_-0.05_1e-08_10:1e-12_0.001_1_0.9_-0.05_1e-08_10"
"12086" 19384 5383 19384 6664 "1e-11_1_0.01_0.95_-0.05_1e-08_10:1e-12_0.001_1_0.9_-0.05_1e-08_10"
"12087" 12024 4828 12024 5839 "1e-13_10_0.01_0.95_-0.05_1e-08_10:1e-12_0.001_1_0.9_-0.05_1e-08_10"
"12088" 12449 4897 12449 5904 "1e-12_10_0.01_0.95_-0.05_1e-08_10:1e-12_0.001_1_0.9_-0.05_1e-08_10"
"12089" 19393 5384 19393 6666 "1e-11_10_0.01_0.95_-0.05_1e-08_10:1e-12_0.001_1_0.9_-0.05_1e-08_10"
"12090" 12024 4831 12024 5840 "1e-13_0.001_0.01_0.95_-0.05_1e-08_10:1e-12_1_1_0.9_-0.05_1e-08_10"
"12091" 12448 4900 12448 5904 "1e-12_0.001_0.01_0.95_-0.05_1e-08_10:1e-12_1_1_0.9_-0.05_1e-08_10"
"12092" 19383 5391 19383 6665 "1e-11_0.001_0.01_0.95_-0.05_1e-08_10:1e-12_1_1_0.9_-0.05_1e-08_10"
"12093" 12024 4831 12024 5840 "1e-13_1_0.01_0.95_-0.05_1e-08_10:1e-12_1_1_0.9_-0.05_1e-08_10"
"12094" 12448 4902 12448 5904 "1e-12_1_0.01_0.95_-0.05_1e-08_10:1e-12_1_1_0.9_-0.05_1e-08_10"
"12095" 19384 5391 19384 6664 "1e-11_1_0.01_0.95_-0.05_1e-08_10:1e-12_1_1_0.9_-0.05_1e-08_10"
"12096" 12024 4833 12024 5839 "1e-13_10_0.01_0.95_-0.05_1e-08_10:1e-12_1_1_0.9_-0.05_1e-08_10"
"12097" 12449 4902 12449 5904 "1e-12_10_0.01_0.95_-0.05_1e-08_10:1e-12_1_1_0.9_-0.05_1e-08_10"
"12098" 19393 5391 19393 6666 "1e-11_10_0.01_0.95_-0.05_1e-08_10:1e-12_1_1_0.9_-0.05_1e-08_10"
"12099" 12024 4832 12024 5842 "1e-13_0.001_0.01_0.95_-0.05_1e-08_10:1e-12_10_1_0.9_-0.05_1e-08_10"
"12100" 12449 4901 12449 5906 "1e-12_0.001_0.01_0.95_-0.05_1e-08_10:1e-12_10_1_0.9_-0.05_1e-08_10"
"12101" 19384 5392 19384 6666 "1e-11_0.001_0.01_0.95_-0.05_1e-08_10:1e-12_10_1_0.9_-0.05_1e-08_10"
"12102" 12024 4832 12024 5842 "1e-13_1_0.01_0.95_-0.05_1e-08_10:1e-12_10_1_0.9_-0.05_1e-08_10"
"12103" 12449 4903 12449 5906 "1e-12_1_0.01_0.95_-0.05_1e-08_10:1e-12_10_1_0.9_-0.05_1e-08_10"
"12104" 19384 5394 19384 6664 "1e-11_1_0.01_0.95_-0.05_1e-08_10:1e-12_10_1_0.9_-0.05_1e-08_10"
"12105" 12024 4834 12024 5842 "1e-13_10_0.01_0.95_-0.05_1e-08_10:1e-12_10_1_0.9_-0.05_1e-08_10"
"12106" 12449 4922 12449 5904 "1e-12_10_0.01_0.95_-0.05_1e-08_10:1e-12_10_1_0.9_-0.05_1e-08_10"
"12107" 19393 5394 19393 6666 "1e-11_10_0.01_0.95_-0.05_1e-08_10:1e-12_10_1_0.9_-0.05_1e-08_10"
"12108" 12024 4839 12024 5830 "1e-13_0.001_1_0.95_-0.05_1e-08_10:1e-12_0.001_1_0.9_-0.05_1e-08_10"
"12109" 12450 4950 12450 5810 "1e-12_0.001_1_0.95_-0.05_1e-08_10:1e-12_0.001_1_0.9_-0.05_1e-08_10"
"12110" 19419 4689 19419 5046 "1e-11_0.001_1_0.95_-0.05_1e-08_10:1e-12_0.001_1_0.9_-0.05_1e-08_10"
"12111" 12024 4839 12024 5830 "1e-13_1_1_0.95_-0.05_1e-08_10:1e-12_0.001_1_0.9_-0.05_1e-08_10"
"12112" 12450 4950 12450 5810 "1e-12_1_1_0.95_-0.05_1e-08_10:1e-12_0.001_1_0.9_-0.05_1e-08_10"
"12113" 19427 4684 19427 5041 "1e-11_1_1_0.95_-0.05_1e-08_10:1e-12_0.001_1_0.9_-0.05_1e-08_10"
"12114" 12024 4839 12024 5830 "1e-13_10_1_0.95_-0.05_1e-08_10:1e-12_0.001_1_0.9_-0.05_1e-08_10"
"12115" 12451 4950 12451 5810 "1e-12_10_1_0.95_-0.05_1e-08_10:1e-12_0.001_1_0.9_-0.05_1e-08_10"
"12116" 19488 4684 19488 5041 "1e-11_10_1_0.95_-0.05_1e-08_10:1e-12_0.001_1_0.9_-0.05_1e-08_10"
"12117" 12024 4841 12024 5831 "1e-13_0.001_1_0.95_-0.05_1e-08_10:1e-12_1_1_0.9_-0.05_1e-08_10"
"12118" 12450 4953 12450 5810 "1e-12_0.001_1_0.95_-0.05_1e-08_10:1e-12_1_1_0.9_-0.05_1e-08_10"
"12119" 19419 4696 19419 5047 "1e-11_0.001_1_0.95_-0.05_1e-08_10:1e-12_1_1_0.9_-0.05_1e-08_10"
"12120" 12024 4841 12024 5831 "1e-13_1_1_0.95_-0.05_1e-08_10:1e-12_1_1_0.9_-0.05_1e-08_10"
"12121" 12450 4955 12450 5810 "1e-12_1_1_0.95_-0.05_1e-08_10:1e-12_1_1_0.9_-0.05_1e-08_10"
"12122" 19426 4691 19426 5041 "1e-11_1_1_0.95_-0.05_1e-08_10:1e-12_1_1_0.9_-0.05_1e-08_10"
"12123" 12024 4843 12024 5830 "1e-13_10_1_0.95_-0.05_1e-08_10:1e-12_1_1_0.9_-0.05_1e-08_10"
"12124" 12451 4955 12451 5810 "1e-12_10_1_0.95_-0.05_1e-08_10:1e-12_1_1_0.9_-0.05_1e-08_10"
"12125" 19488 4692 19488 5042 "1e-11_10_1_0.95_-0.05_1e-08_10:1e-12_1_1_0.9_-0.05_1e-08_10"
"12126" 12024 4842 12024 5833 "1e-13_0.001_1_0.95_-0.05_1e-08_10:1e-12_10_1_0.9_-0.05_1e-08_10"
"12127" 12451 4955 12451 5815 "1e-12_0.001_1_0.95_-0.05_1e-08_10:1e-12_10_1_0.9_-0.05_1e-08_10"
"12128" 19425 4697 19425 5048 "1e-11_0.001_1_0.95_-0.05_1e-08_10:1e-12_10_1_0.9_-0.05_1e-08_10"
"12129" 12024 4842 12024 5833 "1e-13_1_1_0.95_-0.05_1e-08_10:1e-12_10_1_0.9_-0.05_1e-08_10"
"12130" 12451 4957 12451 5814 "1e-12_1_1_0.95_-0.05_1e-08_10:1e-12_10_1_0.9_-0.05_1e-08_10"
"12131" 19426 4692 19426 5041 "1e-11_1_1_0.95_-0.05_1e-08_10:1e-12_10_1_0.9_-0.05_1e-08_10"
"12132" 12024 4844 12024 5833 "1e-13_10_1_0.95_-0.05_1e-08_10:1e-12_10_1_0.9_-0.05_1e-08_10"
"12133" 12451 4977 12451 5810 "1e-12_10_1_0.95_-0.05_1e-08_10:1e-12_10_1_0.9_-0.05_1e-08_10"
"12134" 19488 4692 19488 5042 "1e-11_10_1_0.95_-0.05_1e-08_10:1e-12_10_1_0.9_-0.05_1e-08_10"
"12135" 12025 4882 12025 5748 "1e-13_0.001_10_0.95_-0.05_1e-08_10:1e-12_0.001_1_0.9_-0.05_1e-08_10"
"12136" 12463 4545 12463 4925 "1e-12_0.001_10_0.95_-0.05_1e-08_10:1e-12_0.001_1_0.9_-0.05_1e-08_10"
"12137" 19522 2514 19522 1530 "1e-11_0.001_10_0.95_-0.05_1e-08_10:1e-12_0.001_1_0.9_-0.05_1e-08_10"
"12138" 12025 4882 12025 5748 "1e-13_1_10_0.95_-0.05_1e-08_10:1e-12_0.001_1_0.9_-0.05_1e-08_10"
"12139" 12463 4544 12463 4925 "1e-12_1_10_0.95_-0.05_1e-08_10:1e-12_0.001_1_0.9_-0.05_1e-08_10"
"12140" 19536 2511 19536 1526 "1e-11_1_10_0.95_-0.05_1e-08_10:1e-12_0.001_1_0.9_-0.05_1e-08_10"
"12141" 12025 4882 12025 5748 "1e-13_10_10_0.95_-0.05_1e-08_10:1e-12_0.001_1_0.9_-0.05_1e-08_10"
"12142" 12468 4545 12468 4926 "1e-12_10_10_0.95_-0.05_1e-08_10:1e-12_0.001_1_0.9_-0.05_1e-08_10"
"12143" 19646 2511 19646 1526 "1e-11_10_10_0.95_-0.05_1e-08_10:1e-12_0.001_1_0.9_-0.05_1e-08_10"
"12144" 12025 4884 12025 5749 "1e-13_0.001_10_0.95_-0.05_1e-08_10:1e-12_1_1_0.9_-0.05_1e-08_10"
"12145" 12462 4550 12462 4927 "1e-12_0.001_10_0.95_-0.05_1e-08_10:1e-12_1_1_0.9_-0.05_1e-08_10"
"12146" 19521 2543 19521 1532 "1e-11_0.001_10_0.95_-0.05_1e-08_10:1e-12_1_1_0.9_-0.05_1e-08_10"
"12147" 12025 4884 12025 5749 "1e-13_1_10_0.95_-0.05_1e-08_10:1e-12_1_1_0.9_-0.05_1e-08_10"
"12148" 12463 4550 12463 4925 "1e-12_1_10_0.95_-0.05_1e-08_10:1e-12_1_1_0.9_-0.05_1e-08_10"
"12149" 19534 2541 19534 1527 "1e-11_1_10_0.95_-0.05_1e-08_10:1e-12_1_1_0.9_-0.05_1e-08_10"
"12150" 12025 4886 12025 5748 "1e-13_10_10_0.95_-0.05_1e-08_10:1e-12_1_1_0.9_-0.05_1e-08_10"
"12151" 12467 4551 12467 4926 "1e-12_10_10_0.95_-0.05_1e-08_10:1e-12_1_1_0.9_-0.05_1e-08_10"
"12152" 19647 2541 19647 1527 "1e-11_10_10_0.95_-0.05_1e-08_10:1e-12_1_1_0.9_-0.05_1e-08_10"
"12153" 12026 4886 12026 5753 "1e-13_0.001_10_0.95_-0.05_1e-08_10:1e-12_10_1_0.9_-0.05_1e-08_10"
"12154" 12467 4556 12467 4943 "1e-12_0.001_10_0.95_-0.05_1e-08_10:1e-12_10_1_0.9_-0.05_1e-08_10"
"12155" 19534 2543 19534 1533 "1e-11_0.001_10_0.95_-0.05_1e-08_10:1e-12_10_1_0.9_-0.05_1e-08_10"
"12156" 12026 4886 12026 5753 "1e-13_1_10_0.95_-0.05_1e-08_10:1e-12_10_1_0.9_-0.05_1e-08_10"
"12157" 12467 4556 12467 4941 "1e-12_1_10_0.95_-0.05_1e-08_10:1e-12_10_1_0.9_-0.05_1e-08_10"
"12158" 19534 2541 19534 1527 "1e-11_1_10_0.95_-0.05_1e-08_10:1e-12_10_1_0.9_-0.05_1e-08_10"
"12159" 12026 4888 12026 5752 "1e-13_10_10_0.95_-0.05_1e-08_10:1e-12_10_1_0.9_-0.05_1e-08_10"
"12160" 12467 4564 12467 4926 "1e-12_10_10_0.95_-0.05_1e-08_10:1e-12_10_1_0.9_-0.05_1e-08_10"
"12161" 19647 2541 19647 1527 "1e-11_10_10_0.95_-0.05_1e-08_10:1e-12_10_1_0.9_-0.05_1e-08_10"
"12162" 11965 5227 11965 5854 "1e-13_0.001_0.01_0.95_-0.05_1e-08_10:1e-12_0.001_10_0.9_-0.05_1e-08_10"
"12163" 12387 5312 12387 5918 "1e-12_0.001_0.01_0.95_-0.05_1e-08_10:1e-12_0.001_10_0.9_-0.05_1e-08_10"
"12164" 19286 6164 19286 6700 "1e-11_0.001_0.01_0.95_-0.05_1e-08_10:1e-12_0.001_10_0.9_-0.05_1e-08_10"
"12165" 11965 5227 11965 5854 "1e-13_1_0.01_0.95_-0.05_1e-08_10:1e-12_0.001_10_0.9_-0.05_1e-08_10"
"12166" 12388 5312 12388 5918 "1e-12_1_0.01_0.95_-0.05_1e-08_10:1e-12_0.001_10_0.9_-0.05_1e-08_10"
"12167" 19298 6159 19298 6696 "1e-11_1_0.01_0.95_-0.05_1e-08_10:1e-12_0.001_10_0.9_-0.05_1e-08_10"
"12168" 11966 5228 11966 5854 "1e-13_10_0.01_0.95_-0.05_1e-08_10:1e-12_0.001_10_0.9_-0.05_1e-08_10"
"12169" 12395 5316 12395 5921 "1e-12_10_0.01_0.95_-0.05_1e-08_10:1e-12_0.001_10_0.9_-0.05_1e-08_10"
"12170" 19389 6177 19389 6717 "1e-11_10_0.01_0.95_-0.05_1e-08_10:1e-12_0.001_10_0.9_-0.05_1e-08_10"
"12171" 11965 5230 11965 5857 "1e-13_0.001_0.01_0.95_-0.05_1e-08_10:1e-12_1_10_0.9_-0.05_1e-08_10"
"12172" 12387 5315 12387 5921 "1e-12_0.001_0.01_0.95_-0.05_1e-08_10:1e-12_1_10_0.9_-0.05_1e-08_10"
"12173" 19285 6171 19285 6702 "1e-11_0.001_0.01_0.95_-0.05_1e-08_10:1e-12_1_10_0.9_-0.05_1e-08_10"
"12174" 11965 5230 11965 5856 "1e-13_1_0.01_0.95_-0.05_1e-08_10:1e-12_1_10_0.9_-0.05_1e-08_10"
"12175" 12387 5317 12387 5918 "1e-12_1_0.01_0.95_-0.05_1e-08_10:1e-12_1_10_0.9_-0.05_1e-08_10"
"12176" 19297 6165 19297 6696 "1e-11_1_0.01_0.95_-0.05_1e-08_10:1e-12_1_10_0.9_-0.05_1e-08_10"
"12177" 11965 5232 11965 5855 "1e-13_10_0.01_0.95_-0.05_1e-08_10:1e-12_1_10_0.9_-0.05_1e-08_10"
"12178" 12394 5320 12394 5921 "1e-12_10_0.01_0.95_-0.05_1e-08_10:1e-12_1_10_0.9_-0.05_1e-08_10"
"12179" 19389 6184 19389 6717 "1e-11_10_0.01_0.95_-0.05_1e-08_10:1e-12_1_10_0.9_-0.05_1e-08_10"
"12180" 11971 5243 11971 5878 "1e-13_0.001_0.01_0.95_-0.05_1e-08_10:1e-12_10_10_0.9_-0.05_1e-08_10"
"12181" 12394 5328 12394 5942 "1e-12_0.001_0.01_0.95_-0.05_1e-08_10:1e-12_10_10_0.9_-0.05_1e-08_10"
"12182" 19295 6178 19295 6717 "1e-11_0.001_0.01_0.95_-0.05_1e-08_10:1e-12_10_10_0.9_-0.05_1e-08_10"
"12183" 11971 5243 11971 5878 "1e-13_1_0.01_0.95_-0.05_1e-08_10:1e-12_10_10_0.9_-0.05_1e-08_10"
"12184" 12394 5330 12394 5940 "1e-12_1_0.01_0.95_-0.05_1e-08_10:1e-12_10_10_0.9_-0.05_1e-08_10"
"12185" 19297 6174 19297 6696 "1e-11_1_0.01_0.95_-0.05_1e-08_10:1e-12_10_10_0.9_-0.05_1e-08_10"
"12186" 11971 5245 11971 5876 "1e-13_10_0.01_0.95_-0.05_1e-08_10:1e-12_10_10_0.9_-0.05_1e-08_10"
"12187" 12394 5351 12394 5921 "1e-12_10_0.01_0.95_-0.05_1e-08_10:1e-12_10_10_0.9_-0.05_1e-08_10"
"12188" 19389 6192 19389 6717 "1e-11_10_0.01_0.95_-0.05_1e-08_10:1e-12_10_10_0.9_-0.05_1e-08_10"
"12189" 11965 5222 11965 5845 "1e-13_0.001_1_0.95_-0.05_1e-08_10:1e-12_0.001_10_0.9_-0.05_1e-08_10"
"12190" 12391 5259 12391 5826 "1e-12_0.001_1_0.95_-0.05_1e-08_10:1e-12_0.001_10_0.9_-0.05_1e-08_10"
"12191" 19353 4897 19353 5093 "1e-11_0.001_1_0.95_-0.05_1e-08_10:1e-12_0.001_10_0.9_-0.05_1e-08_10"
"12192" 11965 5222 11965 5845 "1e-13_1_1_0.95_-0.05_1e-08_10:1e-12_0.001_10_0.9_-0.05_1e-08_10"
"12193" 12392 5259 12392 5826 "1e-12_1_1_0.95_-0.05_1e-08_10:1e-12_0.001_10_0.9_-0.05_1e-08_10"
"12194" 19370 4887 19370 5082 "1e-11_1_1_0.95_-0.05_1e-08_10:1e-12_0.001_10_0.9_-0.05_1e-08_10"
"12195" 11966 5223 11966 5846 "1e-13_10_1_0.95_-0.05_1e-08_10:1e-12_0.001_10_0.9_-0.05_1e-08_10"
"12196" 12399 5262 12399 5829 "1e-12_10_1_0.95_-0.05_1e-08_10:1e-12_0.001_10_0.9_-0.05_1e-08_10"
