"O" "X" "Y" "XY" "R" "precis" "steady" "time" "steps" "ID"
"36" 99876813.4015644 0.000120327521718269 -1.08441053666742e-29 1.5964093867268e-28 0.12318659831565 8.83273415363573e-09 1 145311.951294392 763 "1e-11_1_1_0.975_0_1e-08_1:1e-11_1_1_0.85_0_1e-08_1"
"37" 99876813.4016798 1.81452895678832e-15 5.68238792807095e-06 1.22916322579223e-23 0.123186598315647 8.08115526308534e-09 1 8428.04165176468 612 "1e-13_1_1_0.85_0_1e-08_1:1e-13_1_1_0.9_0_1e-08_1"
"38" 99876813.4016864 -7.0945933205324e-16 8.52148719730935e-07 5.01382887986536e-23 0.123186598315647 4.38780566904074e-09 1 9074.49915034256 584 "1e-12_1_1_0.85_0_1e-08_1:1e-13_1_1_0.9_0_1e-08_1"
"39" 99876813.401681 6.33085073975628e-13 3.51779681383742e-06 -5.35958486222678e-22 0.123186598315647 6.48399067760648e-09 1 8516.09507917296 555 "1e-11_1_1_0.85_0_1e-08_1:1e-13_1_1_0.9_0_1e-08_1"
"40" 99876813.4016807 2.6257666814235e-16 4.70625381650193e-06 7.37734774210697e-27 0.123186598315647 5.63584858317521e-09 1 8614.66240049232 559 "1e-13_1_1_0.85_0_1e-08_1:1e-12_1_1_0.9_0_1e-08_1"
"41" 99876813.4016808 2.38001825700901e-15 3.79622875154515e-06 -1.87730800422604e-23 0.123186598315647 7.74240366288339e-09 1 8653.63696644119 569 "1e-12_1_1_0.85_0_1e-08_1:1e-12_1_1_0.9_0_1e-08_1"
"42" 99876813.4016824 4.92970242291074e-13 2.98424247860901e-06 -5.16778229353367e-22 0.123186598315646 9.50350141800859e-09 1 8717.68653690205 603 "1e-11_1_1_0.85_0_1e-08_1:1e-12_1_1_0.9_0_1e-08_1"
"43" 99876813.4016848 -4.09269357074004e-20 2.95806834547208e-06 1.56840684341007e-25 0.123186598315646 6.12459263269587e-09 1 10592.6558892085 565 "1e-13_1_1_0.85_0_1e-08_1:1e-11_1_1_0.9_0_1e-08_1"
"44" 99876813.4016835 -5.9901569623784e-20 4.23011497052575e-06 8.70683381344551e-27 0.123186598315646 9.25928085426694e-09 1 10483.6874978902 625 "1e-12_1_1_0.85_0_1e-08_1:1e-11_1_1_0.9_0_1e-08_1"
"45" 99876813.4016756 1.4013002079434e-17 9.48752274282966e-06 -7.04922722329708e-24 0.123186598315647 7.93240089512968e-09 1 10238.0077935159 578 "1e-11_1_1_0.85_0_1e-08_1:1e-11_1_1_0.9_0_1e-08_1"
"46" 99876813.4016874 6.9476466446527e-07 6.94764774739533e-07 -1.43951437017302e-17 0.123186598315647 7.7170266165546e-09 1 8976.65828346892 604 "1e-13_1_1_0.9_0_1e-08_1:1e-13_1_1_0.9_0_1e-08_1"
"47" 99876813.4016816 4.72595152007874e-06 2.47851013979077e-06 -5.22148904466126e-17 0.123186598315646 8.32208480955101e-09 1 8548.44547096853 565 "1e-12_1_1_0.9_0_1e-08_1:1e-13_1_1_0.9_0_1e-08_1"
"48" 99876813.401682 4.81465144886667e-07 -6.13325344198954e-11 -3.17485057613246e-19 0.123186598315647 5.31833569931964e-09 1 10876.0945506491 620 "1e-11_1_1_0.9_0_1e-08_1:1e-13_1_1_0.9_0_1e-08_1"
"49" 99876813.4016854 8.71002197289935e-07 1.66217317490321e-06 -3.2374342681689e-17 0.123186598315646 5.88596648366522e-09 1 8796.75335590093 541 "1e-13_1_1_0.9_0_1e-08_1:1e-12_1_1_0.9_0_1e-08_1"
"50" 99876813.4016815 1.59782374693425e-06 1.59782379313908e-06 -7.85520776557888e-18 0.123186598315647 6.79328591426661e-09 1 8757.98290198637 590 "1e-12_1_1_0.9_0_1e-08_1:1e-12_1_1_0.9_0_1e-08_1"
"51" 99876813.4016782 7.18962980846396e-06 1.77288942478836e-09 6.00535957663422e-20 0.123186598315647 8.78940772781252e-09 1 10119.6655906598 614 "1e-11_1_1_0.9_0_1e-08_1:1e-12_1_1_0.9_0_1e-08_1"
"52" 99876813.4016802 9.0124778257666e-10 6.81760811833637e-06 1.84259513921534e-19 0.123186598315647 7.26136863514297e-09 1 10150.7508810723 615 "1e-13_1_1_0.9_0_1e-08_1:1e-11_1_1_0.9_0_1e-08_1"
"53" 99876813.4016783 1.744624200264e-09 7.08856629983556e-06 5.12602159796357e-20 0.123186598315647 8.72869228358069e-09 1 10123.4107195072 614 "1e-12_1_1_0.9_0_1e-08_1:1e-11_1_1_0.9_0_1e-08_1"
"54" 99876813.4016812 1.76660416069755e-06 1.76660416765269e-06 -5.40332190756457e-17 0.123186598315647 5.10191589708975e-09 1 10297.596289967 614 "1e-11_1_1_0.9_0_1e-08_1:1e-11_1_1_0.9_0_1e-08_1"
"55" 99876813.401676 8.75019610093929e-06 2.00409591051456e-22 1.995134366563e-28 0.123186598315647 7.87920436410683e-09 1 16716.291307837 568 "1e-13_1_1_0.95_0_1e-08_1:1e-13_1_1_0.9_0_1e-08_1"
"56" 99876813.4016757 9.62793526775081e-06 1.20180990653885e-24 1.04327967254705e-27 0.123186598315647 8.52719171330755e-09 1 17285.9447835947 576 "1e-12_1_1_0.95_0_1e-08_1:1e-13_1_1_0.9_0_1e-08_1"
"57" 99876813.4016788 8.89993152718554e-06 1.27237601564379e-33 5.35246089227443e-35 0.123186598315646 8.73407376527736e-09 1 27225.4391371829 651 "1e-11_1_1_0.95_0_1e-08_1:1e-13_1_1_0.9_0_1e-08_1"
"58" 99876813.4016762 8.20588237072729e-06 4.44665316853442e-22 1.4043768482325e-28 0.123186598315647 9.47186326745448e-09 1 16743.8329638711 567 "1e-13_1_1_0.95_0_1e-08_1:1e-12_1_1_0.9_0_1e-08_1"
"59" 99876813.4016827 5.75665305639464e-06 -1.47493258400305e-22 1.41156054616069e-26 0.123186598315646 2.87836507514074e-09 1 17538.7908316716 549 "1e-12_1_1_0.95_0_1e-08_1:1e-12_1_1_0.9_0_1e-08_1"
"60" 99876813.401684 7.82455062981987e-08 -1.49990503244795e-32 9.62685522682746e-32 0.123186598315647 8.57603678960714e-09 1 33545.9495620403 661 "1e-11_1_1_0.95_0_1e-08_1:1e-12_1_1_0.9_0_1e-08_1"
"61" 99876813.4016694 1.55989092517238e-05 6.53763001353788e-18 -9.9502099244476e-25 0.123186598315647 9.78610808934815e-09 1 16472.4701918729 603 "1e-13_1_1_0.95_0_1e-08_1:1e-11_1_1_0.9_0_1e-08_1"
"62" 99876813.4016722 1.2802192752969e-05 5.58380353103845e-19 -5.09535303466955e-24 0.123186598315646 6.58736124667958e-09 1 17149.2907805055 553 "1e-12_1_1_0.95_0_1e-08_1:1e-11_1_1_0.9_0_1e-08_1"
"63" 99876813.4016846 3.67653700896368e-07 -2.08709675754427e-28 3.84180662548798e-28 0.123186598315646 5.95802681306417e-09 1 35627.1507927845 681 "1e-11_1_1_0.95_0_1e-08_1:1e-11_1_1_0.9_0_1e-08_1"
"64" 99876813.4016745 1.26955110553892e-05 3.24386876743686e-32 -9.84028305522489e-34 0.123186598315646 3.17390263284306e-09 1 33104.2071518135 638 "1e-13_1_1_0.975_0_1e-08_1:1e-13_1_1_0.9_0_1e-08_1"
"65" 99876813.4016839 4.2650036861196e-07 2.01877109902507e-40 -3.67841326384025e-40 0.123186598315646 4.20444886135321e-09 1 38768.7582376614 678 "1e-12_1_1_0.975_0_1e-08_1:1e-13_1_1_0.9_0_1e-08_1"
"66" 99876813.4016754 1.23709377231053e-05 -1.37446128057786e-28 -9.89191511946428e-29 0.123186598315647 1.41638648143411e-09 1 154506.722164905 698 "1e-11_1_1_0.975_0_1e-08_1:1e-13_1_1_0.9_0_1e-08_1"
"67" 99876813.401683 2.59004388660375e-07 -3.86577387754434e-29 6.05484559541502e-29 0.123186598315647 5.65165834626185e-09 1 36483.2818311868 629 "1e-13_1_1_0.975_0_1e-08_1:1e-12_1_1_0.9_0_1e-08_1"
"68" 99876813.4016858 3.39910426741555e-07 -8.65492898987676e-37 6.15767801137037e-37 0.123186598315647 3.98297542788818e-09 1 40403.1330613561 694 "1e-12_1_1_0.975_0_1e-08_1:1e-12_1_1_0.9_0_1e-08_1"
"69" 99876813.4016794 6.94862302670167e-06 -1.305029725318e-34 -9.94135200575907e-32 0.123186598315647 5.48044078545384e-09 1 156934.344163073 757 "1e-11_1_1_0.975_0_1e-08_1:1e-12_1_1_0.9_0_1e-08_1"
"70" 99876813.4016818 2.30177346783112e-06 -2.74360705009997e-29 5.86029756173277e-29 0.123186598315647 2.61516701914713e-09 1 34512.5393737837 620 "1e-13_1_1_0.975_0_1e-08_1:1e-11_1_1_0.9_0_1e-08_1"
"71" 99876813.401685 -5.98291960961269e-08 5.8544201445004e-38 -7.3691984284137e-38 0.123186598315646 4.66918143508621e-09 1 45502.7653029248 693 "1e-12_1_1_0.975_0_1e-08_1:1e-11_1_1_0.9_0_1e-08_1"
"72" 99876813.4016849 3.45668029425462e-06 1.774134589119e-36 -3.06063882169055e-33 0.123186598315646 4.58949572152679e-09 1 160153.954694599 800 "1e-11_1_1_0.975_0_1e-08_1:1e-11_1_1_0.9_0_1e-08_1"
"73" 99876813.4016803 -8.80370210591153e-30 6.84892726887291e-06 -8.40140083479494e-32 0.123186598315646 4.1695458525819e-09 1 16897.7590100053 626 "1e-13_1_1_0.85_0_1e-08_1:1e-13_1_1_0.95_0_1e-08_1"
"74" 99876813.401677 -3.53817446664172e-30 1.06603469433414e-05 -8.42102251244809e-31 0.123186598315646 7.19284402280466e-09 1 16710.0213620163 685 "1e-12_1_1_0.85_0_1e-08_1:1e-13_1_1_0.95_0_1e-08_1"
"75" 99876813.4016864 3.84697362242046e-31 1.74608313628866e-06 -1.36669200890324e-32 0.123186598315646 3.2945147234673e-09 1 17578.2567112409 643 "1e-11_1_1_0.85_0_1e-08_1:1e-13_1_1_0.95_0_1e-08_1"
"76" 99876813.4016797 -5.18571603931799e-30 7.56361598485752e-06 3.26163014493404e-31 0.123186598315646 5.08568340007219e-09 1 17463.9602228449 665 "1e-13_1_1_0.85_0_1e-08_1:1e-12_1_1_0.95_0_1e-08_1"
"77" 99876813.4016829 3.509933196288e-31 1.72482585876693e-06 -8.75959205973746e-32 0.123186598315646 1.35230799381285e-09 1 18093.5719576035 638 "1e-12_1_1_0.85_0_1e-08_1:1e-12_1_1_0.95_0_1e-08_1"
"78" 99876813.4016786 1.12407322308646e-32 6.35581357415756e-06 1.93896806499399e-37 0.123186598315646 5.78561017363798e-09 1 17530.996110471 673 "1e-11_1_1_0.85_0_1e-08_1:1e-12_1_1_0.95_0_1e-08_1"
"79" 99876813.4016683 3.33516232503862e-33 1.65614201392416e-05 -2.54384713456701e-33 0.123186598315647 9.11495352219012e-09 1 26876.1595883464 643 "1e-13_1_1_0.85_0_1e-08_1:1e-11_1_1_0.95_0_1e-08_1"
"80" 99876813.4016809 -1.16268091812371e-36 3.28698975158822e-06 -1.14291119734766e-35 0.123186598315647 4.42815145904201e-09 1 27989.3720721015 655 "1e-12_1_1_0.85_0_1e-08_1:1e-11_1_1_0.95_0_1e-08_1"
"81" 99876813.4016811 -1.78595713631248e-40 3.05833226932805e-06 -5.79237420673372e-39 0.123186598315647 3.84637840363143e-09 1 28030.8407162901 685 "1e-11_1_1_0.85_0_1e-08_1:1e-11_1_1_0.95_0_1e-08_1"
"82" 99876813.4016727 2.82951181101614e-22 1.25896350466384e-05 1.86189108003599e-28 0.123186598315646 6.85361337735244e-09 1 16568.2180638926 571 "1e-13_1_1_0.9_0_1e-08_1:1e-13_1_1_0.95_0_1e-08_1"
"83" 99876813.4016729 -8.48425485845538e-22 1.20404026263845e-05 -1.33461012965731e-26 0.123186598315646 6.20646600575107e-09 1 16591.2380013708 574 "1e-12_1_1_0.9_0_1e-08_1:1e-13_1_1_0.95_0_1e-08_1"
"84" 99876813.4016691 6.11101597859424e-18 1.58371070160038e-05 -8.9640758800135e-26 0.123186598315647 9.90425648456839e-09 1 16466.0716800848 627 "1e-11_1_1_0.9_0_1e-08_1:1e-13_1_1_0.95_0_1e-08_1"
"85" 99876813.4016851 2.05985830931379e-23 3.76059863601868e-07 -2.55339357780781e-27 0.123186598315645 8.94246462008604e-09 1 18930.5742490333 560 "1e-13_1_1_0.9_0_1e-08_1:1e-12_1_1_0.95_0_1e-08_1"
"86" 99876813.4016827 -1.47500007960828e-22 5.76362967322492e-06 1.39965831218279e-26 0.123186598315646 2.83787958920634e-09 1 17538.205940881 549 "1e-12_1_1_0.9_0_1e-08_1:1e-12_1_1_0.95_0_1e-08_1"
"87" 99876813.4016812 -6.34048575034986e-20 5.95025156690435e-06 2.31102163471167e-24 0.123186598315646 4.27900119109561e-09 1 17495.5228728393 555 "1e-11_1_1_0.9_0_1e-08_1:1e-12_1_1_0.95_0_1e-08_1"
"88" 99876813.4016748 2.54724694503242e-30 1.27595756483681e-05 9.71882492022476e-30 0.123186598315646 7.49739924981147e-09 1 26971.6940067577 638 "1e-13_1_1_0.9_0_1e-08_1:1e-11_1_1_0.95_0_1e-08_1"
"89" 99876813.4016817 1.49028345456472e-29 5.95686113947857e-06 -1.02997900016254e-28 0.123186598315647 3.0201163645644e-09 1 27521.1278378772 643 "1e-12_1_1_0.9_0_1e-08_1:1e-11_1_1_0.95_0_1e-08_1"
"90" 99876813.4016846 -2.09387204450608e-28 3.68184449159086e-07 3.8427194055223e-28 0.123186598315646 5.58576333498502e-09 1 35637.8124540829 681 "1e-11_1_1_0.9_0_1e-08_1:1e-11_1_1_0.95_0_1e-08_1"
"91" 99876813.4016761 4.88009729911383e-06 4.88009768923896e-06 2.92182218766152e-18 0.123186598315647 6.7038007212005e-09 1 16808.1226809074 579 "1e-13_1_1_0.95_0_1e-08_1:1e-13_1_1_0.95_0_1e-08_1"
"92" 99876813.4016787 4.89663620104134e-06 1.2765438418613e-06 1.57530014875014e-17 0.123186598315647 4.93480423302258e-09 1 17338.9003373677 594 "1e-12_1_1_0.95_0_1e-08_1:1e-13_1_1_0.95_0_1e-08_1"
"93" 99876813.401675 9.65640951878588e-06 6.22901881212586e-16 1.25227586533851e-22 0.123186598315647 3.20561209550087e-09 1 26558.8322630864 587 "1e-11_1_1_0.95_0_1e-08_1:1e-13_1_1_0.95_0_1e-08_1"
"94" 99876813.4016746 3.1374271258605e-06 1.15774546225341e-05 -5.11102002973047e-18 0.123186598315647 9.30392105534116e-09 1 16986.767983334 577 "1e-13_1_1_0.95_0_1e-08_1:1e-12_1_1_0.95_0_1e-08_1"
"95" 99876813.4016836 8.27933310833757e-07 8.27934081825472e-07 1.77449864414856e-17 0.123186598315646 1.50685398021884e-09 1 18168.0498524903 578 "1e-12_1_1_0.95_0_1e-08_1:1e-12_1_1_0.95_0_1e-08_1"
"96" 99876813.4016837 5.84645778513685e-07 3.54112137825376e-16 -9.92148081840568e-24 0.123186598315646 2.71376513614783e-09 1 28507.9234735124 602 "1e-11_1_1_0.95_0_1e-08_1:1e-12_1_1_0.95_0_1e-08_1"
"97" 99876813.4016819 1.64445538478002e-16 5.80864820296911e-06 8.46517513521954e-23 0.123186598315647 2.63269223927151e-09 1 26943.0289132398 600 "1e-13_1_1_0.95_0_1e-08_1:1e-11_1_1_0.95_0_1e-08_1"
"98" 99876813.4016889 -2.2084225012591e-15 5.79242516936384e-07 -1.02729598105975e-23 0.123186598315645 8.48530254866459e-09 1 30074.4182601809 605 "1e-12_1_1_0.95_0_1e-08_1:1e-11_1_1_0.95_0_1e-08_1"
"99" 99876813.4016836 9.52849713347362e-08 9.52851778794744e-08 2.43438439082771e-16 0.123186598315647 1.88180091494749e-09 1 28617.7780776533 634 "1e-11_1_1_0.95_0_1e-08_1:1e-11_1_1_0.95_0_1e-08_1"
"100" 99876813.4016617 2.16044316682154e-05 -7.60281109099606e-23 -2.41017780891936e-32 0.123186598315647 9.22644995577619e-09 1 32431.1440455365 561 "1e-13_1_1_0.975_0_1e-08_1:1e-13_1_1_0.95_0_1e-08_1"
"101" 99876813.4016826 6.95260227000034e-07 6.95272239586244e-25 1.3479539805487e-29 0.123186598315647 7.59662583704530e-09 1 38094.650459586 568 "1e-12_1_1_0.975_0_1e-08_1:1e-13_1_1_0.95_0_1e-08_1"
"102" 99876813.4016865 1.56597305958136e-06 5.63559888351223e-31 -2.44264411291945e-28 0.123186598315646 1.32285172191899e-09 1 164044.296307367 695 "1e-11_1_1_0.975_0_1e-08_1:1e-13_1_1_0.95_0_1e-08_1"
"103" 99876813.4016825 2.6079679943553e-06 1.94108489095377e-21 -2.06149014950539e-26 0.123186598315645 7.73004427620938e-09 1 34239.901301549 545 "1e-13_1_1_0.975_0_1e-08_1:1e-12_1_1_0.95_0_1e-08_1"
"104" 99876813.4016855 1.12370258402083e-07 1.62472570407186e-23 1.6161565050529e-26 0.123186598315647 1.32746937843012e-09 1 42733.369704292 560 "1e-12_1_1_0.975_0_1e-08_1:1e-12_1_1_0.95_0_1e-08_1"
"105" 99876813.4016845 2.80959875799861e-08 -4.51473821848042e-32 -7.90954748125592e-30 0.123186598315647 4.46615431148241e-09 1 294412.027344974 727 "1e-11_1_1_0.975_0_1e-08_1:1e-12_1_1_0.95_0_1e-08_1"
"106" 99876813.4016802 4.58316778982434e-06 7.15225816329401e-13 8.1819591869666e-23 0.123186598315647 6.34291503096339e-09 1 33728.7222421613 588 "1e-13_1_1_0.975_0_1e-08_1:1e-11_1_1_0.95_0_1e-08_1"
"107" 99876813.4016732 1.11828714524851e-05 3.20481613803797e-14 2.08597225841508e-23 0.123186598315647 6.26055553906302e-09 1 35424.965153083 604 "1e-12_1_1_0.975_0_1e-08_1:1e-11_1_1_0.95_0_1e-08_1"
"108" 99876813.4016881 9.04227450226611e-07 -8.87036523989261e-41 -5.64018605683057e-35 0.123186598315645 7.67667618405965e-09 1 167714.485670456 762 "1e-11_1_1_0.975_0_1e-08_1:1e-11_1_1_0.95_0_1e-08_1"
"109" 99876813.401683 3.48132978023251e-31 1.38043520106241e-07 -5.63091875170288e-33 0.123186598315647 5.06310930194699e-09 1 37081.5699358412 614 "1e-13_1_1_0.85_0_1e-08_1:1e-13_1_1_0.975_0_1e-08_1"
"110" 99876813.4016831 8.13108731474824e-40 9.62244112963732e-07 1.47372312463764e-40 0.123186598315646 7.95516851493234e-10 1 35347.2501317324 672 "1e-12_1_1_0.85_0_1e-08_1:1e-13_1_1_0.975_0_1e-08_1"
"111" 99876813.4016736 -4.63520890787266e-31 1.13908040458965e-05 8.95947953385443e-31 0.123186598315646 2.98850773155529e-09 1 33227.8783062104 653 "1e-11_1_1_0.85_0_1e-08_1:1e-13_1_1_0.975_0_1e-08_1"
"112" 99876813.4016756 1.94227639664948e-37 1.1753591815063e-05 -1.16094398487058e-37 0.123186598315647 7.68431884179718e-09 1 35751.9607917855 678 "1e-13_1_1_0.85_0_1e-08_1:1e-12_1_1_0.975_0_1e-08_1"
"113" 99876813.4016858 1.60463660455763e-33 1.61426638697463e-06 7.2362702894727e-33 0.123186598315646 6.73658372967497e-09 1 37737.7026312693 661 "1e-12_1_1_0.85_0_1e-08_1:1e-12_1_1_0.975_0_1e-08_1"
