"X" "XY" "X_XY" "Y" "ID"
"2395" 2730 2531 2730 15580 "1e-11_0.001_1_0.85_0_1e-04_1:1e-13_1_1_0.975_0_1e-04_1"
"2396" 2572 2176 2572 16649 "1e-13_0.001_1_0.85_0_1e-04_1:1e-12_1_1_0.975_0_1e-04_1"
"2397" 2583 2260 2583 16649 "1e-12_0.001_1_0.85_0_1e-04_1:1e-12_1_1_0.975_0_1e-04_1"
"2398" 2708 2539 2708 16647 "1e-11_0.001_1_0.85_0_1e-04_1:1e-12_1_1_0.975_0_1e-04_1"
"2399" 2389 2410 2410 55675 "1e-13_0.001_1_0.85_0_1e-04_1:1e-11_1_1_0.975_0_1e-04_1"
"2400" 2396 2424 2424 55674 "1e-12_0.001_1_0.85_0_1e-04_1:1e-11_1_1_0.975_0_1e-04_1"
"2401" 2462 2540 2540 55672 "1e-11_0.001_1_0.85_0_1e-04_1:1e-11_1_1_0.975_0_1e-04_1"
"2402" 2585 1951 2585 15582 "1e-13_10_1_0.85_0_1e-04_1:1e-13_1_1_0.975_0_1e-04_1"
"2403" 2604 2192 2604 15582 "1e-12_10_1_0.85_0_1e-04_1:1e-13_1_1_0.975_0_1e-04_1"
"2404" 3193 2829 3193 15600 "1e-11_10_1_0.85_0_1e-04_1:1e-13_1_1_0.975_0_1e-04_1"
"2405" 2572 2181 2572 16649 "1e-13_10_1_0.85_0_1e-04_1:1e-12_1_1_0.975_0_1e-04_1"
"2406" 2593 2274 2593 16649 "1e-12_10_1_0.85_0_1e-04_1:1e-12_1_1_0.975_0_1e-04_1"
"2407" 3213 2870 3213 16668 "1e-11_10_1_0.85_0_1e-04_1:1e-12_1_1_0.975_0_1e-04_1"
"2408" 2390 2414 2414 55675 "1e-13_10_1_0.85_0_1e-04_1:1e-11_1_1_0.975_0_1e-04_1"
"2409" 2400 2468 2468 55674 "1e-12_10_1_0.85_0_1e-04_1:1e-11_1_1_0.975_0_1e-04_1"
"2410" 3179 3094 3179 55710 "1e-11_10_1_0.85_0_1e-04_1:1e-11_1_1_0.975_0_1e-04_1"
"2411" 3960 2931 3960 15525 "1e-13_0.001_1_0.9_0_1e-04_1:1e-13_1_1_0.975_0_1e-04_1"
"2412" 4001 3248 4001 15524 "1e-12_0.001_1_0.9_0_1e-04_1:1e-13_1_1_0.975_0_1e-04_1"
"2413" 4505 3826 4505 15518 "1e-11_0.001_1_0.9_0_1e-04_1:1e-13_1_1_0.975_0_1e-04_1"
"2414" 3947 3244 3947 16589 "1e-13_0.001_1_0.9_0_1e-04_1:1e-12_1_1_0.975_0_1e-04_1"
"2415" 3987 3363 3987 16588 "1e-12_0.001_1_0.9_0_1e-04_1:1e-12_1_1_0.975_0_1e-04_1"
"2416" 4470 3855 4470 16582 "1e-11_0.001_1_0.9_0_1e-04_1:1e-12_1_1_0.975_0_1e-04_1"
"2417" 3692 3674 3692 55588 "1e-13_0.001_1_0.9_0_1e-04_1:1e-11_1_1_0.975_0_1e-04_1"
"2418" 3713 3702 3713 55587 "1e-12_0.001_1_0.9_0_1e-04_1:1e-11_1_1_0.975_0_1e-04_1"
"2419" 3944 3952 3952 55579 "1e-11_0.001_1_0.9_0_1e-04_1:1e-11_1_1_0.975_0_1e-04_1"
"2420" 3960 2933 3960 15525 "1e-13_10_1_0.9_0_1e-04_1:1e-13_1_1_0.975_0_1e-04_1"
"2421" 4016 3261 4016 15525 "1e-12_10_1_0.9_0_1e-04_1:1e-13_1_1_0.975_0_1e-04_1"
"2422" 5389 4443 5389 15602 "1e-11_10_1_0.9_0_1e-04_1:1e-13_1_1_0.975_0_1e-04_1"
"2423" 3947 3257 3947 16589 "1e-13_10_1_0.9_0_1e-04_1:1e-12_1_1_0.975_0_1e-04_1"
"2424" 4013 3394 4013 16589 "1e-12_10_1_0.9_0_1e-04_1:1e-12_1_1_0.975_0_1e-04_1"
"2425" 5471 4572 5471 16674 "1e-11_10_1_0.9_0_1e-04_1:1e-12_1_1_0.975_0_1e-04_1"
"2426" 3693 3685 3693 55588 "1e-13_10_1_0.9_0_1e-04_1:1e-11_1_1_0.975_0_1e-04_1"
"2427" 3734 3829 3829 55585 "1e-12_10_1_0.9_0_1e-04_1:1e-11_1_1_0.975_0_1e-04_1"
"2428" 6553 6070 6553 55756 "1e-11_10_1_0.9_0_1e-04_1:1e-11_1_1_0.975_0_1e-04_1"
"2429" 7873 5070 7873 15366 "1e-13_0.001_1_0.95_0_1e-04_1:1e-13_1_1_0.975_0_1e-04_1"
"2430" 8104 5594 8104 15363 "1e-12_0.001_1_0.95_0_1e-04_1:1e-13_1_1_0.975_0_1e-04_1"
"2431" 11839 7186 11839 15328 "1e-11_0.001_1_0.95_0_1e-04_1:1e-13_1_1_0.975_0_1e-04_1"
"2432" 7861 5599 7861 16415 "1e-13_0.001_1_0.95_0_1e-04_1:1e-12_1_1_0.975_0_1e-04_1"
"2433" 8088 5823 8088 16412 "1e-12_0.001_1_0.95_0_1e-04_1:1e-12_1_1_0.975_0_1e-04_1"
"2434" 11769 7348 11769 16375 "1e-11_0.001_1_0.95_0_1e-04_1:1e-12_1_1_0.975_0_1e-04_1"
"2435" 7593 7058 7593 55251 "1e-13_0.001_1_0.95_0_1e-04_1:1e-11_1_1_0.975_0_1e-04_1"
"2436" 7743 7175 7743 55245 "1e-12_0.001_1_0.95_0_1e-04_1:1e-11_1_1_0.975_0_1e-04_1"
"2437" 9999 8777 9999 55186 "1e-11_0.001_1_0.95_0_1e-04_1:1e-11_1_1_0.975_0_1e-04_1"
"2438" 7873 5075 7873 15366 "1e-13_10_1_0.95_0_1e-04_1:1e-13_1_1_0.975_0_1e-04_1"
"2439" 8133 5619 8133 15367 "1e-12_10_1_0.95_0_1e-04_1:1e-13_1_1_0.975_0_1e-04_1"
"2440" 14229 8854 14229 16137 "1e-11_10_1_0.95_0_1e-04_1:1e-13_1_1_0.975_0_1e-04_1"
"2441" 7861 5653 7861 16415 "1e-13_10_1_0.95_0_1e-04_1:1e-12_1_1_0.975_0_1e-04_1"
"2442" 8142 5910 8142 16418 "1e-12_10_1_0.95_0_1e-04_1:1e-12_1_1_0.975_0_1e-04_1"
"2443" 14559 9361 14559 17328 "1e-11_10_1_0.95_0_1e-04_1:1e-12_1_1_0.975_0_1e-04_1"
"2444" 7601 7098 7601 55249 "1e-13_10_1_0.95_0_1e-04_1:1e-11_1_1_0.975_0_1e-04_1"
"2445" 7885 7762 7885 55217 "1e-12_10_1_0.95_0_1e-04_1:1e-11_1_1_0.975_0_1e-04_1"
"2446" 23895 21031 23895 59236 "1e-11_10_1_0.95_0_1e-04_1:1e-11_1_1_0.975_0_1e-04_1"
"2447" 15127 7445 15127 15127 "1e-13_0.001_1_0.975_0_1e-04_1:1e-13_1_1_0.975_0_1e-04_1"
"2448" 16128 8261 16128 15116 "1e-12_0.001_1_0.975_0_1e-04_1:1e-13_1_1_0.975_0_1e-04_1"
"2449" 53782 12128 53782 14934 "1e-11_0.001_1_0.975_0_1e-04_1:1e-13_1_1_0.975_0_1e-04_1"
"2450" 15115 8264 15115 16133 "1e-13_0.001_1_0.975_0_1e-04_1:1e-12_1_1_0.975_0_1e-04_1"
"2451" 16111 8661 16111 16120 "1e-12_0.001_1_0.975_0_1e-04_1:1e-12_1_1_0.975_0_1e-04_1"
"2452" 53619 12711 53619 15931 "1e-11_0.001_1_0.975_0_1e-04_1:1e-12_1_1_0.975_0_1e-04_1"
"2453" 14878 12224 14878 54458 "1e-13_0.001_1_0.975_0_1e-04_1:1e-11_1_1_0.975_0_1e-04_1"
"2454" 15711 12720 15711 54435 "1e-12_0.001_1_0.975_0_1e-04_1:1e-11_1_1_0.975_0_1e-04_1"
"2455" 47609 24682 47609 54149 "1e-11_0.001_1_0.975_0_1e-04_1:1e-11_1_1_0.975_0_1e-04_1"
"2456" 15128 7457 15128 15127 "1e-13_10_1_0.975_0_1e-04_1:1e-13_1_1_0.975_0_1e-04_1"
"2457" 16170 8298 16170 15125 "1e-12_10_1_0.975_0_1e-04_1:1e-13_1_1_0.975_0_1e-04_1"
"2458" 57962 13616 57962 15709 "1e-11_10_1_0.975_0_1e-04_1:1e-13_1_1_0.975_0_1e-04_1"
"2459" 15116 8390 15116 16130 "1e-13_10_1_0.975_0_1e-04_1:1e-12_1_1_0.975_0_1e-04_1"
"2460" 16190 8827 16190 16132 "1e-12_10_1_0.975_0_1e-04_1:1e-12_1_1_0.975_0_1e-04_1"
"2461" 58397 14367 58397 16621 "1e-11_10_1_0.975_0_1e-04_1:1e-12_1_1_0.975_0_1e-04_1"
"2462" 14894 12296 14894 54440 "1e-13_10_1_0.975_0_1e-04_1:1e-11_1_1_0.975_0_1e-04_1"
"2463" 16051 14171 16051 54117 "1e-12_10_1_0.975_0_1e-04_1:1e-11_1_1_0.975_0_1e-04_1"
"2464" 70551 35687 70551 51181 "1e-11_10_1_0.975_0_1e-04_1:1e-11_1_1_0.975_0_1e-04_1"
"2465" 3918 2458 3918 3918 "1e-13_1_1_0.85_0_1e-08_1:1e-13_0.001_1_0.85_0_1e-08_1"
"2466" 3954 2592 3954 3916 "1e-12_1_1_0.85_0_1e-08_1:1e-13_0.001_1_0.85_0_1e-08_1"
"2467" 4395 2832 4395 3894 "1e-11_1_1_0.85_0_1e-08_1:1e-13_0.001_1_0.85_0_1e-08_1"
"2468" 3916 2592 3916 3954 "1e-13_1_1_0.85_0_1e-08_1:1e-12_0.001_1_0.85_0_1e-08_1"
"2469" 3953 2643 3953 3952 "1e-12_1_1_0.85_0_1e-08_1:1e-12_0.001_1_0.85_0_1e-08_1"
"2470" 4392 2844 4392 3928 "1e-11_1_1_0.85_0_1e-08_1:1e-12_0.001_1_0.85_0_1e-08_1"
"2471" 3895 2828 3895 4387 "1e-13_1_1_0.85_0_1e-08_1:1e-11_0.001_1_0.85_0_1e-08_1"
"2472" 3930 2841 3930 4383 "1e-12_1_1_0.85_0_1e-08_1:1e-11_0.001_1_0.85_0_1e-08_1"
"2473" 4358 2964 4358 4332 "1e-11_1_1_0.85_0_1e-08_1:1e-11_0.001_1_0.85_0_1e-08_1"
"2474" 3918 2459 3918 3918 "1e-13_1_1_0.85_0_1e-08_1:1e-13_10_1_0.85_0_1e-08_1"
"2475" 3954 2597 3954 3916 "1e-12_1_1_0.85_0_1e-08_1:1e-13_10_1_0.85_0_1e-08_1"
"2476" 4395 2836 4395 3894 "1e-11_1_1_0.85_0_1e-08_1:1e-13_10_1_0.85_0_1e-08_1"
"2477" 3917 2593 3917 3955 "1e-13_1_1_0.85_0_1e-08_1:1e-12_10_1_0.85_0_1e-08_1"
"2478" 3953 2649 3953 3954 "1e-12_1_1_0.85_0_1e-08_1:1e-12_10_1_0.85_0_1e-08_1"
"2479" 4390 2899 4390 3928 "1e-11_1_1_0.85_0_1e-08_1:1e-12_10_1_0.85_0_1e-08_1"
"2480" 3939 2884 3939 4457 "1e-13_1_1_0.85_0_1e-08_1:1e-11_10_1_0.85_0_1e-08_1"
"2481" 3978 2906 3978 4460 "1e-12_1_1_0.85_0_1e-08_1:1e-11_10_1_0.85_0_1e-08_1"
"2482" 4445 3138 4445 4494 "1e-11_1_1_0.85_0_1e-08_1:1e-11_10_1_0.85_0_1e-08_1"
"2483" 5993 2907 5993 3865 "1e-13_1_1_0.9_0_1e-08_1:1e-13_0.001_1_0.85_0_1e-08_1"
"2484" 6094 3078 6094 3861 "1e-12_1_1_0.9_0_1e-08_1:1e-13_0.001_1_0.85_0_1e-08_1"
"2485" 7350 3394 7350 3801 "1e-11_1_1_0.9_0_1e-08_1:1e-13_0.001_1_0.85_0_1e-08_1"
"2486" 5992 3072 5992 3886 "1e-13_1_1_0.9_0_1e-08_1:1e-12_0.001_1_0.85_0_1e-08_1"
"2487" 6093 3137 6093 3881 "1e-12_1_1_0.9_0_1e-08_1:1e-12_0.001_1_0.85_0_1e-08_1"
"2488" 7349 3406 7349 3815 "1e-11_1_1_0.9_0_1e-08_1:1e-12_0.001_1_0.85_0_1e-08_1"
"2489" 5986 3326 5986 4127 "1e-13_1_1_0.9_0_1e-08_1:1e-11_0.001_1_0.85_0_1e-08_1"
"2490" 6087 3345 6087 4116 "1e-12_1_1_0.9_0_1e-08_1:1e-11_0.001_1_0.85_0_1e-08_1"
"2491" 7342 3510 7342 3980 "1e-11_1_1_0.9_0_1e-08_1:1e-11_0.001_1_0.85_0_1e-08_1"
"2492" 5993 2908 5993 3865 "1e-13_1_1_0.9_0_1e-08_1:1e-13_10_1_0.85_0_1e-08_1"
"2493" 6094 3082 6094 3861 "1e-12_1_1_0.9_0_1e-08_1:1e-13_10_1_0.85_0_1e-08_1"
"2494" 7350 3397 7350 3801 "1e-11_1_1_0.9_0_1e-08_1:1e-13_10_1_0.85_0_1e-08_1"
"2495" 5992 3074 5992 3887 "1e-13_1_1_0.9_0_1e-08_1:1e-12_10_1_0.85_0_1e-08_1"
"2496" 6094 3144 6094 3883 "1e-12_1_1_0.9_0_1e-08_1:1e-12_10_1_0.85_0_1e-08_1"
"2497" 7349 3444 7349 3815 "1e-11_1_1_0.9_0_1e-08_1:1e-12_10_1_0.85_0_1e-08_1"
"2498" 6023 3409 6023 4255 "1e-13_1_1_0.9_0_1e-08_1:1e-11_10_1_0.85_0_1e-08_1"
"2499" 6126 3439 6126 4255 "1e-12_1_1_0.9_0_1e-08_1:1e-11_10_1_0.85_0_1e-08_1"
"2500" 7400 3716 7400 4255 "1e-11_1_1_0.9_0_1e-08_1:1e-11_10_1_0.85_0_1e-08_1"
"2501" 12084 2492 12084 3383 "1e-13_1_1_0.95_0_1e-08_1:1e-13_0.001_1_0.85_0_1e-08_1"
"2502" 12514 2777 12514 3329 "1e-12_1_1_0.95_0_1e-08_1:1e-13_0.001_1_0.85_0_1e-08_1"
"2503" 19528 2827 19528 2865 "1e-11_1_1_0.95_0_1e-08_1:1e-13_0.001_1_0.85_0_1e-08_1"
"2504" 12083 2816 12083 3384 "1e-13_1_1_0.95_0_1e-08_1:1e-12_0.001_1_0.85_0_1e-08_1"
"2505" 12514 2890 12514 3331 "1e-12_1_1_0.95_0_1e-08_1:1e-12_0.001_1_0.85_0_1e-08_1"
"2506" 19528 2841 19528 2866 "1e-11_1_1_0.95_0_1e-08_1:1e-12_0.001_1_0.85_0_1e-08_1"
"2507" 12081 3248 12081 3400 "1e-13_1_1_0.95_0_1e-08_1:1e-11_0.001_1_0.85_0_1e-08_1"
"2508" 12511 3219 12511 3345 "1e-12_1_1_0.95_0_1e-08_1:1e-11_0.001_1_0.85_0_1e-08_1"
"2509" 19525 2948 19525 2876 "1e-11_1_1_0.95_0_1e-08_1:1e-11_0.001_1_0.85_0_1e-08_1"
"2510" 12084 2493 12084 3383 "1e-13_1_1_0.95_0_1e-08_1:1e-13_10_1_0.85_0_1e-08_1"
"2511" 12514 2778 12514 3329 "1e-12_1_1_0.95_0_1e-08_1:1e-13_10_1_0.85_0_1e-08_1"
"2512" 19528 2828 19528 2865 "1e-11_1_1_0.95_0_1e-08_1:1e-13_10_1_0.85_0_1e-08_1"
"2513" 12084 2825 12084 3384 "1e-13_1_1_0.95_0_1e-08_1:1e-12_10_1_0.85_0_1e-08_1"
"2514" 12514 2899 12514 3331 "1e-12_1_1_0.95_0_1e-08_1:1e-12_10_1_0.85_0_1e-08_1"
"2515" 19528 2853 19528 2866 "1e-11_1_1_0.95_0_1e-08_1:1e-12_10_1_0.85_0_1e-08_1"
"2516" 12105 3362 12105 3420 "1e-13_1_1_0.95_0_1e-08_1:1e-11_10_1_0.85_0_1e-08_1"
"2517" 12538 3337 12538 3362 "1e-12_1_1_0.95_0_1e-08_1:1e-11_10_1_0.85_0_1e-08_1"
"2518" 19569 3111 19569 2881 "1e-11_1_1_0.95_0_1e-08_1:1e-11_10_1_0.85_0_1e-08_1"
"2519" 24026 2124 24026 2764 "1e-13_1_1_0.975_0_1e-08_1:1e-13_0.001_1_0.85_0_1e-08_1"
"2520" 25826 2372 25826 2727 "1e-12_1_1_0.975_0_1e-08_1:1e-13_0.001_1_0.85_0_1e-08_1"
"2521" 109372 2510 109372 2403 "1e-11_1_1_0.975_0_1e-08_1:1e-13_0.001_1_0.85_0_1e-08_1"
"2522" 24026 2395 24026 2765 "1e-13_1_1_0.975_0_1e-08_1:1e-12_0.001_1_0.85_0_1e-08_1"
"2523" 25826 2466 25826 2727 "1e-12_1_1_0.975_0_1e-08_1:1e-12_0.001_1_0.85_0_1e-08_1"
"2524" 109372 2523 109372 2404 "1e-11_1_1_0.975_0_1e-08_1:1e-12_0.001_1_0.85_0_1e-08_1"
"2525" 24024 2753 24024 2773 "1e-13_1_1_0.975_0_1e-08_1:1e-11_0.001_1_0.85_0_1e-08_1"
"2526" 25824 2740 25824 2735 "1e-12_1_1_0.975_0_1e-08_1:1e-11_0.001_1_0.85_0_1e-08_1"
"2527" 109370 2614 109370 2410 "1e-11_1_1_0.975_0_1e-08_1:1e-11_0.001_1_0.85_0_1e-08_1"
"2528" 24026 2125 24026 2764 "1e-13_1_1_0.975_0_1e-08_1:1e-13_10_1_0.85_0_1e-08_1"
"2529" 25826 2373 25826 2727 "1e-12_1_1_0.975_0_1e-08_1:1e-13_10_1_0.85_0_1e-08_1"
"2530" 109372 2512 109372 2403 "1e-11_1_1_0.975_0_1e-08_1:1e-13_10_1_0.85_0_1e-08_1"
"2531" 24026 2407 24026 2765 "1e-13_1_1_0.975_0_1e-08_1:1e-12_10_1_0.85_0_1e-08_1"
"2532" 25827 2479 25827 2727 "1e-12_1_1_0.975_0_1e-08_1:1e-12_10_1_0.85_0_1e-08_1"
"2533" 109372 2540 109372 2404 "1e-11_1_1_0.975_0_1e-08_1:1e-12_10_1_0.85_0_1e-08_1"
"2534" 24047 2920 24047 2774 "1e-13_1_1_0.975_0_1e-08_1:1e-11_10_1_0.85_0_1e-08_1"
"2535" 25849 2912 25849 2737 "1e-12_1_1_0.975_0_1e-08_1:1e-11_10_1_0.85_0_1e-08_1"
"2536" 109413 2846 109413 2412 "1e-11_1_1_0.975_0_1e-08_1:1e-11_10_1_0.85_0_1e-08_1"
"2537" 3865 2907 3865 5993 "1e-13_1_1_0.85_0_1e-08_1:1e-13_0.001_1_0.9_0_1e-08_1"
"2538" 3886 3073 3886 5992 "1e-12_1_1_0.85_0_1e-08_1:1e-13_0.001_1_0.9_0_1e-08_1"
"2539" 4142 3340 4142 5985 "1e-11_1_1_0.85_0_1e-08_1:1e-13_0.001_1_0.9_0_1e-08_1"
"2540" 3861 3078 3861 6094 "1e-13_1_1_0.85_0_1e-08_1:1e-12_0.001_1_0.9_0_1e-08_1"
"2541" 3881 3138 3881 6093 "1e-12_1_1_0.85_0_1e-08_1:1e-12_0.001_1_0.9_0_1e-08_1"
"2542" 4133 3359 4133 6086 "1e-11_1_1_0.85_0_1e-08_1:1e-12_0.001_1_0.9_0_1e-08_1"
"2543" 3802 3394 3802 7346 "1e-13_1_1_0.85_0_1e-08_1:1e-11_0.001_1_0.9_0_1e-08_1"
"2544" 3818 3408 3818 7345 "1e-12_1_1_0.85_0_1e-08_1:1e-11_0.001_1_0.9_0_1e-08_1"
"2545" 4020 3537 4020 7333 "1e-11_1_1_0.85_0_1e-08_1:1e-11_0.001_1_0.9_0_1e-08_1"
"2546" 3865 2908 3865 5993 "1e-13_1_1_0.85_0_1e-08_1:1e-13_10_1_0.9_0_1e-08_1"
"2547" 3886 3077 3886 5992 "1e-12_1_1_0.85_0_1e-08_1:1e-13_10_1_0.9_0_1e-08_1"
"2548" 4141 3344 4141 5985 "1e-11_1_1_0.85_0_1e-08_1:1e-13_10_1_0.9_0_1e-08_1"
"2549" 3861 3078 3861 6094 "1e-13_1_1_0.85_0_1e-08_1:1e-12_10_1_0.9_0_1e-08_1"
"2550" 3881 3143 3881 6094 "1e-12_1_1_0.85_0_1e-08_1:1e-12_10_1_0.9_0_1e-08_1"
"2551" 4120 3409 4120 6086 "1e-11_1_1_0.85_0_1e-08_1:1e-12_10_1_0.9_0_1e-08_1"
"2552" 3815 3412 3815 7378 "1e-13_1_1_0.85_0_1e-08_1:1e-11_10_1_0.9_0_1e-08_1"
"2553" 3830 3430 3830 7380 "1e-12_1_1_0.85_0_1e-08_1:1e-11_10_1_0.9_0_1e-08_1"
"2554" 4010 3602 4010 7400 "1e-11_1_1_0.85_0_1e-08_1:1e-11_10_1_0.9_0_1e-08_1"
"2555" 5935 3766 5935 5935 "1e-13_1_1_0.9_0_1e-08_1:1e-13_0.001_1_0.9_0_1e-08_1"
"2556" 6019 3970 6019 5932 "1e-12_1_1_0.9_0_1e-08_1:1e-13_0.001_1_0.9_0_1e-08_1"
"2557" 7154 4424 7154 5888 "1e-11_1_1_0.9_0_1e-08_1:1e-13_0.001_1_0.9_0_1e-08_1"
"2558" 5932 3969 5932 6019 "1e-13_1_1_0.9_0_1e-08_1:1e-12_0.001_1_0.9_0_1e-08_1"
"2559" 6016 4050 6016 6015 "1e-12_1_1_0.9_0_1e-08_1:1e-12_0.001_1_0.9_0_1e-08_1"
"2560" 7148 4450 7148 5961 "1e-11_1_1_0.9_0_1e-08_1:1e-12_0.001_1_0.9_0_1e-08_1"
"2561" 5892 4414 5892 7125 "1e-13_1_1_0.9_0_1e-08_1:1e-11_0.001_1_0.9_0_1e-08_1"
"2562" 5969 4439 5969 7114 "1e-12_1_1_0.9_0_1e-08_1:1e-11_0.001_1_0.9_0_1e-08_1"
"2563" 7056 4726 7056 6937 "1e-11_1_1_0.9_0_1e-08_1:1e-11_0.001_1_0.9_0_1e-08_1"
"2564" 5935 3767 5935 5935 "1e-13_1_1_0.9_0_1e-08_1:1e-13_10_1_0.9_0_1e-08_1"
"2565" 6019 3979 6019 5932 "1e-12_1_1_0.9_0_1e-08_1:1e-13_10_1_0.9_0_1e-08_1"
"2566" 7154 4433 7154 5888 "1e-11_1_1_0.9_0_1e-08_1:1e-13_10_1_0.9_0_1e-08_1"
"2567" 5934 3973 5934 6022 "1e-13_1_1_0.9_0_1e-08_1:1e-12_10_1_0.9_0_1e-08_1"
"2568" 6019 4064 6019 6020 "1e-12_1_1_0.9_0_1e-08_1:1e-12_10_1_0.9_0_1e-08_1"
"2569" 7141 4559 7141 5961 "1e-11_1_1_0.9_0_1e-08_1:1e-12_10_1_0.9_0_1e-08_1"
"2570" 6045 4605 6045 7364 "1e-13_1_1_0.9_0_1e-08_1:1e-11_10_1_0.9_0_1e-08_1"
"2571" 6138 4661 6138 7383 "1e-12_1_1_0.9_0_1e-08_1:1e-11_10_1_0.9_0_1e-08_1"
"2572" 7450 5359 7450 7630 "1e-11_1_1_0.9_0_1e-08_1:1e-11_10_1_0.9_0_1e-08_1"
"2573" 12025 4669 12025 5805 "1e-13_1_1_0.95_0_1e-08_1:1e-13_0.001_1_0.9_0_1e-08_1"
"2574" 12451 5010 12451 5787 "1e-12_1_1_0.95_0_1e-08_1:1e-13_0.001_1_0.9_0_1e-08_1"
"2575" 19428 4947 19428 5036 "1e-11_1_1_0.95_0_1e-08_1:1e-13_0.001_1_0.9_0_1e-08_1"
"2576" 12024 5018 12024 5830 "1e-13_1_1_0.95_0_1e-08_1:1e-12_0.001_1_0.9_0_1e-08_1"
"2577" 12450 5133 12450 5810 "1e-12_1_1_0.95_0_1e-08_1:1e-12_0.001_1_0.9_0_1e-08_1"
"2578" 19427 4974 19427 5040 "1e-11_1_1_0.95_0_1e-08_1:1e-12_0.001_1_0.9_0_1e-08_1"
"2579" 12014 5500 12014 6150 "1e-13_1_1_0.95_0_1e-08_1:1e-11_0.001_1_0.9_0_1e-08_1"
"2580" 12440 5528 12440 6094 "1e-12_1_1_0.95_0_1e-08_1:1e-11_0.001_1_0.9_0_1e-08_1"
"2581" 19414 5178 19414 5087 "1e-11_1_1_0.95_0_1e-08_1:1e-11_0.001_1_0.9_0_1e-08_1"
"2582" 12025 4670 12025 5805 "1e-13_1_1_0.95_0_1e-08_1:1e-13_10_1_0.9_0_1e-08_1"
"2583" 12451 5015 12451 5787 "1e-12_1_1_0.95_0_1e-08_1:1e-13_10_1_0.9_0_1e-08_1"
"2584" 19428 4949 19428 5036 "1e-11_1_1_0.95_0_1e-08_1:1e-13_10_1_0.9_0_1e-08_1"
"2585" 12025 5027 12025 5837 "1e-13_1_1_0.95_0_1e-08_1:1e-12_10_1_0.9_0_1e-08_1"
"2586" 12452 5148 12452 5820 "1e-12_1_1_0.95_0_1e-08_1:1e-12_10_1_0.9_0_1e-08_1"
"2587" 19426 4997 19426 5041 "1e-11_1_1_0.95_0_1e-08_1:1e-12_10_1_0.9_0_1e-08_1"
"2588" 12139 5869 12139 6738 "1e-13_1_1_0.95_0_1e-08_1:1e-11_10_1_0.9_0_1e-08_1"
"2589" 12574 5940 12574 6746 "1e-12_1_1_0.95_0_1e-08_1:1e-11_10_1_0.9_0_1e-08_1"
"2590" 19628 5577 19628 5268 "1e-11_1_1_0.95_0_1e-08_1:1e-11_10_1_0.9_0_1e-08_1"
"2591" 23967 3617 23967 4671 "1e-13_1_1_0.975_0_1e-08_1:1e-13_0.001_1_0.9_0_1e-08_1"
"2592" 25764 3991 25764 4568 "1e-12_1_1_0.975_0_1e-08_1:1e-13_0.001_1_0.9_0_1e-08_1"
"2593" 109279 3962 109279 3741 "1e-11_1_1_0.975_0_1e-08_1:1e-13_0.001_1_0.9_0_1e-08_1"
"2594" 23966 4064 23966 4674 "1e-13_1_1_0.975_0_1e-08_1:1e-12_0.001_1_0.9_0_1e-08_1"
"2595" 25763 4146 25763 4571 "1e-12_1_1_0.975_0_1e-08_1:1e-12_0.001_1_0.9_0_1e-08_1"
"2596" 109279 3982 109279 3743 "1e-11_1_1_0.975_0_1e-08_1:1e-12_0.001_1_0.9_0_1e-08_1"
"2597" 23960 4670 23960 4705 "1e-13_1_1_0.975_0_1e-08_1:1e-11_0.001_1_0.9_0_1e-08_1"
"2598" 25757 4608 25757 4600 "1e-12_1_1_0.975_0_1e-08_1:1e-11_0.001_1_0.9_0_1e-08_1"
"2599" 109270 4130 109270 3763 "1e-11_1_1_0.975_0_1e-08_1:1e-11_0.001_1_0.9_0_1e-08_1"
"2600" 23967 3619 23967 4671 "1e-13_1_1_0.975_0_1e-08_1:1e-13_10_1_0.9_0_1e-08_1"
"2601" 25764 3993 25764 4568 "1e-12_1_1_0.975_0_1e-08_1:1e-13_10_1_0.9_0_1e-08_1"
"2602" 109279 3965 109279 3741 "1e-11_1_1_0.975_0_1e-08_1:1e-13_10_1_0.9_0_1e-08_1"
"2603" 23967 4086 23967 4674 "1e-13_1_1_0.975_0_1e-08_1:1e-12_10_1_0.9_0_1e-08_1"
"2604" 25765 4169 25765 4571 "1e-12_1_1_0.975_0_1e-08_1:1e-12_10_1_0.9_0_1e-08_1"
"2605" 109277 4021 109277 3744 "1e-11_1_1_0.975_0_1e-08_1:1e-12_10_1_0.9_0_1e-08_1"
"2606" 24066 5040 24066 4731 "1e-13_1_1_0.975_0_1e-08_1:1e-11_10_1_0.9_0_1e-08_1"
"2607" 25872 4998 25872 4622 "1e-12_1_1_0.975_0_1e-08_1:1e-11_10_1_0.9_0_1e-08_1"
"2608" 109476 4742 109476 3776 "1e-11_1_1_0.975_0_1e-08_1:1e-11_10_1_0.9_0_1e-08_1"
"2609" 3383 2493 3383 12084 "1e-13_1_1_0.85_0_1e-08_1:1e-13_0.001_1_0.95_0_1e-08_1"
"2610" 3384 2825 3384 12083 "1e-12_1_1_0.85_0_1e-08_1:1e-13_0.001_1_0.95_0_1e-08_1"
"2611" 3404 3357 3404 12080 "1e-11_1_1_0.85_0_1e-08_1:1e-13_0.001_1_0.95_0_1e-08_1"
"2612" 3329 2778 3329 12514 "1e-13_1_1_0.85_0_1e-08_1:1e-12_0.001_1_0.95_0_1e-08_1"
