"alone1" "alone2" "intra1fx" "intra2fx" "inter1fx" "inter2fx" "fit_alone1" "fit_alone2" "epis" "loss" "loss2" "p1" "p2" "comb" "intra1" "intra2" "inter1" "inter2" "fitness" "cotransf" "exx1fx" "exx2fx" "lossXY" "time"
"1e-13_1_1_0.95_0_1e-08_1:1e-12_1_1_0.9_0_1e-08_1" 1e-13 1e-12 1 1 1 1 0.95 0.9 0 1e-08 1 "1e-13_1_1_0.95_0_1e-08_1" "1e-12_1_1_0.9_0_1e-08_1" "1e-13_1_1_0.95_0_1e-08_1:1e-12_1_1_0.9_0_1e-08_1" 1e-13 1e-12 1e-13 1e-12 0.855 1e-13 1e-13 1e-12 1e-08 16744
"1e-12_1_1_0.95_0_1e-08_1:1e-12_1_1_0.9_0_1e-08_1" 1e-12 1e-12 1 1 1 1 0.95 0.9 0 1e-08 1 "1e-12_1_1_0.95_0_1e-08_1" "1e-12_1_1_0.9_0_1e-08_1" "1e-12_1_1_0.95_0_1e-08_1:1e-12_1_1_0.9_0_1e-08_1" 1e-12 1e-12 1e-12 1e-12 0.855 1e-12 1e-12 1e-12 1e-08 17539
"1e-11_1_1_0.95_0_1e-08_1:1e-12_1_1_0.9_0_1e-08_1" 1e-11 1e-12 1 1 1 1 0.95 0.9 0 1e-08 1 "1e-11_1_1_0.95_0_1e-08_1" "1e-12_1_1_0.9_0_1e-08_1" "1e-11_1_1_0.95_0_1e-08_1:1e-12_1_1_0.9_0_1e-08_1" 1e-11 1e-12 1e-11 1e-12 0.855 1e-12 1e-11 1e-12 1e-08 33546
"1e-13_1_1_0.95_0_1e-08_1:1e-11_1_1_0.9_0_1e-08_1" 1e-13 1e-11 1 1 1 1 0.95 0.9 0 1e-08 1 "1e-13_1_1_0.95_0_1e-08_1" "1e-11_1_1_0.9_0_1e-08_1" "1e-13_1_1_0.95_0_1e-08_1:1e-11_1_1_0.9_0_1e-08_1" 1e-13 1e-11 1e-13 1e-11 0.855 1e-13 1e-13 1e-11 1e-08 16473
"1e-12_1_1_0.95_0_1e-08_1:1e-11_1_1_0.9_0_1e-08_1" 1e-12 1e-11 1 1 1 1 0.95 0.9 0 1e-08 1 "1e-12_1_1_0.95_0_1e-08_1" "1e-11_1_1_0.9_0_1e-08_1" "1e-12_1_1_0.95_0_1e-08_1:1e-11_1_1_0.9_0_1e-08_1" 1e-12 1e-11 1e-12 1e-11 0.855 1e-12 1e-12 1e-11 1e-08 17150
"1e-11_1_1_0.95_0_1e-08_1:1e-11_1_1_0.9_0_1e-08_1" 1e-11 1e-11 1 1 1 1 0.95 0.9 0 1e-08 1 "1e-11_1_1_0.95_0_1e-08_1" "1e-11_1_1_0.9_0_1e-08_1" "1e-11_1_1_0.95_0_1e-08_1:1e-11_1_1_0.9_0_1e-08_1" 1e-11 1e-11 1e-11 1e-11 0.855 1e-11 1e-11 1e-11 1e-08 35628
"1e-13_1_1_0.975_0_1e-08_1:1e-13_1_1_0.9_0_1e-08_1" 1e-13 1e-13 1 1 1 1 0.975 0.9 0 1e-08 1 "1e-13_1_1_0.975_0_1e-08_1" "1e-13_1_1_0.9_0_1e-08_1" "1e-13_1_1_0.975_0_1e-08_1:1e-13_1_1_0.9_0_1e-08_1" 1e-13 1e-13 1e-13 1e-13 0.8775 1e-13 1e-13 1e-13 1e-08 33105
"1e-12_1_1_0.975_0_1e-08_1:1e-13_1_1_0.9_0_1e-08_1" 1e-12 1e-13 1 1 1 1 0.975 0.9 0 1e-08 1 "1e-12_1_1_0.975_0_1e-08_1" "1e-13_1_1_0.9_0_1e-08_1" "1e-12_1_1_0.975_0_1e-08_1:1e-13_1_1_0.9_0_1e-08_1" 1e-12 1e-13 1e-12 1e-13 0.8775 1e-13 1e-12 1e-13 1e-08 38769
"1e-11_1_1_0.975_0_1e-08_1:1e-13_1_1_0.9_0_1e-08_1" 1e-11 1e-13 1 1 1 1 0.975 0.9 0 1e-08 1 "1e-11_1_1_0.975_0_1e-08_1" "1e-13_1_1_0.9_0_1e-08_1" "1e-11_1_1_0.975_0_1e-08_1:1e-13_1_1_0.9_0_1e-08_1" 1e-11 1e-13 1e-11 1e-13 0.8775 1e-13 1e-11 1e-13 1e-08 154507
"1e-13_1_1_0.975_0_1e-08_1:1e-12_1_1_0.9_0_1e-08_1" 1e-13 1e-12 1 1 1 1 0.975 0.9 0 1e-08 1 "1e-13_1_1_0.975_0_1e-08_1" "1e-12_1_1_0.9_0_1e-08_1" "1e-13_1_1_0.975_0_1e-08_1:1e-12_1_1_0.9_0_1e-08_1" 1e-13 1e-12 1e-13 1e-12 0.8775 1e-13 1e-13 1e-12 1e-08 36484
"1e-12_1_1_0.975_0_1e-08_1:1e-12_1_1_0.9_0_1e-08_1" 1e-12 1e-12 1 1 1 1 0.975 0.9 0 1e-08 1 "1e-12_1_1_0.975_0_1e-08_1" "1e-12_1_1_0.9_0_1e-08_1" "1e-12_1_1_0.975_0_1e-08_1:1e-12_1_1_0.9_0_1e-08_1" 1e-12 1e-12 1e-12 1e-12 0.8775 1e-12 1e-12 1e-12 1e-08 40404
"1e-11_1_1_0.975_0_1e-08_1:1e-12_1_1_0.9_0_1e-08_1" 1e-11 1e-12 1 1 1 1 0.975 0.9 0 1e-08 1 "1e-11_1_1_0.975_0_1e-08_1" "1e-12_1_1_0.9_0_1e-08_1" "1e-11_1_1_0.975_0_1e-08_1:1e-12_1_1_0.9_0_1e-08_1" 1e-11 1e-12 1e-11 1e-12 0.8775 1e-12 1e-11 1e-12 1e-08 156935
"1e-13_1_1_0.975_0_1e-08_1:1e-11_1_1_0.9_0_1e-08_1" 1e-13 1e-11 1 1 1 1 0.975 0.9 0 1e-08 1 "1e-13_1_1_0.975_0_1e-08_1" "1e-11_1_1_0.9_0_1e-08_1" "1e-13_1_1_0.975_0_1e-08_1:1e-11_1_1_0.9_0_1e-08_1" 1e-13 1e-11 1e-13 1e-11 0.8775 1e-13 1e-13 1e-11 1e-08 34513
"1e-12_1_1_0.975_0_1e-08_1:1e-11_1_1_0.9_0_1e-08_1" 1e-12 1e-11 1 1 1 1 0.975 0.9 0 1e-08 1 "1e-12_1_1_0.975_0_1e-08_1" "1e-11_1_1_0.9_0_1e-08_1" "1e-12_1_1_0.975_0_1e-08_1:1e-11_1_1_0.9_0_1e-08_1" 1e-12 1e-11 1e-12 1e-11 0.8775 1e-12 1e-12 1e-11 1e-08 45503
"1e-11_1_1_0.975_0_1e-08_1:1e-11_1_1_0.9_0_1e-08_1" 1e-11 1e-11 1 1 1 1 0.975 0.9 0 1e-08 1 "1e-11_1_1_0.975_0_1e-08_1" "1e-11_1_1_0.9_0_1e-08_1" "1e-11_1_1_0.975_0_1e-08_1:1e-11_1_1_0.9_0_1e-08_1" 1e-11 1e-11 1e-11 1e-11 0.8775 1e-11 1e-11 1e-11 1e-08 160154
"1e-13_1_1_0.85_0_1e-08_1:1e-13_1_1_0.95_0_1e-08_1" 1e-13 1e-13 1 1 1 1 0.85 0.95 0 1e-08 1 "1e-13_1_1_0.85_0_1e-08_1" "1e-13_1_1_0.95_0_1e-08_1" "1e-13_1_1_0.85_0_1e-08_1:1e-13_1_1_0.95_0_1e-08_1" 1e-13 1e-13 1e-13 1e-13 0.8075 1e-13 1e-13 1e-13 1e-08 16898
"1e-12_1_1_0.85_0_1e-08_1:1e-13_1_1_0.95_0_1e-08_1" 1e-12 1e-13 1 1 1 1 0.85 0.95 0 1e-08 1 "1e-12_1_1_0.85_0_1e-08_1" "1e-13_1_1_0.95_0_1e-08_1" "1e-12_1_1_0.85_0_1e-08_1:1e-13_1_1_0.95_0_1e-08_1" 1e-12 1e-13 1e-12 1e-13 0.8075 1e-13 1e-12 1e-13 1e-08 16711
"1e-11_1_1_0.85_0_1e-08_1:1e-13_1_1_0.95_0_1e-08_1" 1e-11 1e-13 1 1 1 1 0.85 0.95 0 1e-08 1 "1e-11_1_1_0.85_0_1e-08_1" "1e-13_1_1_0.95_0_1e-08_1" "1e-11_1_1_0.85_0_1e-08_1:1e-13_1_1_0.95_0_1e-08_1" 1e-11 1e-13 1e-11 1e-13 0.8075 1e-13 1e-11 1e-13 1e-08 17579
"1e-13_1_1_0.85_0_1e-08_1:1e-12_1_1_0.95_0_1e-08_1" 1e-13 1e-12 1 1 1 1 0.85 0.95 0 1e-08 1 "1e-13_1_1_0.85_0_1e-08_1" "1e-12_1_1_0.95_0_1e-08_1" "1e-13_1_1_0.85_0_1e-08_1:1e-12_1_1_0.95_0_1e-08_1" 1e-13 1e-12 1e-13 1e-12 0.8075 1e-13 1e-13 1e-12 1e-08 17464
"1e-12_1_1_0.85_0_1e-08_1:1e-12_1_1_0.95_0_1e-08_1" 1e-12 1e-12 1 1 1 1 0.85 0.95 0 1e-08 1 "1e-12_1_1_0.85_0_1e-08_1" "1e-12_1_1_0.95_0_1e-08_1" "1e-12_1_1_0.85_0_1e-08_1:1e-12_1_1_0.95_0_1e-08_1" 1e-12 1e-12 1e-12 1e-12 0.8075 1e-12 1e-12 1e-12 1e-08 18094
"1e-11_1_1_0.85_0_1e-08_1:1e-12_1_1_0.95_0_1e-08_1" 1e-11 1e-12 1 1 1 1 0.85 0.95 0 1e-08 1 "1e-11_1_1_0.85_0_1e-08_1" "1e-12_1_1_0.95_0_1e-08_1" "1e-11_1_1_0.85_0_1e-08_1:1e-12_1_1_0.95_0_1e-08_1" 1e-11 1e-12 1e-11 1e-12 0.8075 1e-12 1e-11 1e-12 1e-08 17531
"1e-13_1_1_0.85_0_1e-08_1:1e-11_1_1_0.95_0_1e-08_1" 1e-13 1e-11 1 1 1 1 0.85 0.95 0 1e-08 1 "1e-13_1_1_0.85_0_1e-08_1" "1e-11_1_1_0.95_0_1e-08_1" "1e-13_1_1_0.85_0_1e-08_1:1e-11_1_1_0.95_0_1e-08_1" 1e-13 1e-11 1e-13 1e-11 0.8075 1e-13 1e-13 1e-11 1e-08 26877
"1e-12_1_1_0.85_0_1e-08_1:1e-11_1_1_0.95_0_1e-08_1" 1e-12 1e-11 1 1 1 1 0.85 0.95 0 1e-08 1 "1e-12_1_1_0.85_0_1e-08_1" "1e-11_1_1_0.95_0_1e-08_1" "1e-12_1_1_0.85_0_1e-08_1:1e-11_1_1_0.95_0_1e-08_1" 1e-12 1e-11 1e-12 1e-11 0.8075 1e-12 1e-12 1e-11 1e-08 27990
"1e-11_1_1_0.85_0_1e-08_1:1e-11_1_1_0.95_0_1e-08_1" 1e-11 1e-11 1 1 1 1 0.85 0.95 0 1e-08 1 "1e-11_1_1_0.85_0_1e-08_1" "1e-11_1_1_0.95_0_1e-08_1" "1e-11_1_1_0.85_0_1e-08_1:1e-11_1_1_0.95_0_1e-08_1" 1e-11 1e-11 1e-11 1e-11 0.8075 1e-11 1e-11 1e-11 1e-08 28031
"1e-13_1_1_0.9_0_1e-08_1:1e-13_1_1_0.95_0_1e-08_1" 1e-13 1e-13 1 1 1 1 0.9 0.95 0 1e-08 1 "1e-13_1_1_0.9_0_1e-08_1" "1e-13_1_1_0.95_0_1e-08_1" "1e-13_1_1_0.9_0_1e-08_1:1e-13_1_1_0.95_0_1e-08_1" 1e-13 1e-13 1e-13 1e-13 0.855 1e-13 1e-13 1e-13 1e-08 16569
"1e-12_1_1_0.9_0_1e-08_1:1e-13_1_1_0.95_0_1e-08_1" 1e-12 1e-13 1 1 1 1 0.9 0.95 0 1e-08 1 "1e-12_1_1_0.9_0_1e-08_1" "1e-13_1_1_0.95_0_1e-08_1" "1e-12_1_1_0.9_0_1e-08_1:1e-13_1_1_0.95_0_1e-08_1" 1e-12 1e-13 1e-12 1e-13 0.855 1e-13 1e-12 1e-13 1e-08 16592
"1e-11_1_1_0.9_0_1e-08_1:1e-13_1_1_0.95_0_1e-08_1" 1e-11 1e-13 1 1 1 1 0.9 0.95 0 1e-08 1 "1e-11_1_1_0.9_0_1e-08_1" "1e-13_1_1_0.95_0_1e-08_1" "1e-11_1_1_0.9_0_1e-08_1:1e-13_1_1_0.95_0_1e-08_1" 1e-11 1e-13 1e-11 1e-13 0.855 1e-13 1e-11 1e-13 1e-08 16467
"1e-13_1_1_0.9_0_1e-08_1:1e-12_1_1_0.95_0_1e-08_1" 1e-13 1e-12 1 1 1 1 0.9 0.95 0 1e-08 1 "1e-13_1_1_0.9_0_1e-08_1" "1e-12_1_1_0.95_0_1e-08_1" "1e-13_1_1_0.9_0_1e-08_1:1e-12_1_1_0.95_0_1e-08_1" 1e-13 1e-12 1e-13 1e-12 0.855 1e-13 1e-13 1e-12 1e-08 18931
"1e-12_1_1_0.9_0_1e-08_1:1e-12_1_1_0.95_0_1e-08_1" 1e-12 1e-12 1 1 1 1 0.9 0.95 0 1e-08 1 "1e-12_1_1_0.9_0_1e-08_1" "1e-12_1_1_0.95_0_1e-08_1" "1e-12_1_1_0.9_0_1e-08_1:1e-12_1_1_0.95_0_1e-08_1" 1e-12 1e-12 1e-12 1e-12 0.855 1e-12 1e-12 1e-12 1e-08 17539
"1e-11_1_1_0.9_0_1e-08_1:1e-12_1_1_0.95_0_1e-08_1" 1e-11 1e-12 1 1 1 1 0.9 0.95 0 1e-08 1 "1e-11_1_1_0.9_0_1e-08_1" "1e-12_1_1_0.95_0_1e-08_1" "1e-11_1_1_0.9_0_1e-08_1:1e-12_1_1_0.95_0_1e-08_1" 1e-11 1e-12 1e-11 1e-12 0.855 1e-12 1e-11 1e-12 1e-08 17496
"1e-13_1_1_0.9_0_1e-08_1:1e-11_1_1_0.95_0_1e-08_1" 1e-13 1e-11 1 1 1 1 0.9 0.95 0 1e-08 1 "1e-13_1_1_0.9_0_1e-08_1" "1e-11_1_1_0.95_0_1e-08_1" "1e-13_1_1_0.9_0_1e-08_1:1e-11_1_1_0.95_0_1e-08_1" 1e-13 1e-11 1e-13 1e-11 0.855 1e-13 1e-13 1e-11 1e-08 26972
"1e-12_1_1_0.9_0_1e-08_1:1e-11_1_1_0.95_0_1e-08_1" 1e-12 1e-11 1 1 1 1 0.9 0.95 0 1e-08 1 "1e-12_1_1_0.9_0_1e-08_1" "1e-11_1_1_0.95_0_1e-08_1" "1e-12_1_1_0.9_0_1e-08_1:1e-11_1_1_0.95_0_1e-08_1" 1e-12 1e-11 1e-12 1e-11 0.855 1e-12 1e-12 1e-11 1e-08 27522
"1e-11_1_1_0.9_0_1e-08_1:1e-11_1_1_0.95_0_1e-08_1" 1e-11 1e-11 1 1 1 1 0.9 0.95 0 1e-08 1 "1e-11_1_1_0.9_0_1e-08_1" "1e-11_1_1_0.95_0_1e-08_1" "1e-11_1_1_0.9_0_1e-08_1:1e-11_1_1_0.95_0_1e-08_1" 1e-11 1e-11 1e-11 1e-11 0.855 1e-11 1e-11 1e-11 1e-08 35638
"1e-13_1_1_0.95_0_1e-08_1:1e-13_1_1_0.95_0_1e-08_1" 1e-13 1e-13 1 1 1 1 0.95 0.95 0 1e-08 1 "1e-13_1_1_0.95_0_1e-08_1" "1e-13_1_1_0.95_0_1e-08_1" "1e-13_1_1_0.95_0_1e-08_1:1e-13_1_1_0.95_0_1e-08_1" 1e-13 1e-13 1e-13 1e-13 0.9025 1e-13 1e-13 1e-13 1e-08 16809
"1e-12_1_1_0.95_0_1e-08_1:1e-13_1_1_0.95_0_1e-08_1" 1e-12 1e-13 1 1 1 1 0.95 0.95 0 1e-08 1 "1e-12_1_1_0.95_0_1e-08_1" "1e-13_1_1_0.95_0_1e-08_1" "1e-12_1_1_0.95_0_1e-08_1:1e-13_1_1_0.95_0_1e-08_1" 1e-12 1e-13 1e-12 1e-13 0.9025 1e-13 1e-12 1e-13 1e-08 17339
"1e-11_1_1_0.95_0_1e-08_1:1e-13_1_1_0.95_0_1e-08_1" 1e-11 1e-13 1 1 1 1 0.95 0.95 0 1e-08 1 "1e-11_1_1_0.95_0_1e-08_1" "1e-13_1_1_0.95_0_1e-08_1" "1e-11_1_1_0.95_0_1e-08_1:1e-13_1_1_0.95_0_1e-08_1" 1e-11 1e-13 1e-11 1e-13 0.9025 1e-13 1e-11 1e-13 1e-08 26559
"1e-13_1_1_0.95_0_1e-08_1:1e-12_1_1_0.95_0_1e-08_1" 1e-13 1e-12 1 1 1 1 0.95 0.95 0 1e-08 1 "1e-13_1_1_0.95_0_1e-08_1" "1e-12_1_1_0.95_0_1e-08_1" "1e-13_1_1_0.95_0_1e-08_1:1e-12_1_1_0.95_0_1e-08_1" 1e-13 1e-12 1e-13 1e-12 0.9025 1e-13 1e-13 1e-12 1e-08 16987
"1e-12_1_1_0.95_0_1e-08_1:1e-12_1_1_0.95_0_1e-08_1" 1e-12 1e-12 1 1 1 1 0.95 0.95 0 1e-08 1 "1e-12_1_1_0.95_0_1e-08_1" "1e-12_1_1_0.95_0_1e-08_1" "1e-12_1_1_0.95_0_1e-08_1:1e-12_1_1_0.95_0_1e-08_1" 1e-12 1e-12 1e-12 1e-12 0.9025 1e-12 1e-12 1e-12 1e-08 18169
"1e-11_1_1_0.95_0_1e-08_1:1e-12_1_1_0.95_0_1e-08_1" 1e-11 1e-12 1 1 1 1 0.95 0.95 0 1e-08 1 "1e-11_1_1_0.95_0_1e-08_1" "1e-12_1_1_0.95_0_1e-08_1" "1e-11_1_1_0.95_0_1e-08_1:1e-12_1_1_0.95_0_1e-08_1" 1e-11 1e-12 1e-11 1e-12 0.9025 1e-12 1e-11 1e-12 1e-08 28508
"1e-13_1_1_0.95_0_1e-08_1:1e-11_1_1_0.95_0_1e-08_1" 1e-13 1e-11 1 1 1 1 0.95 0.95 0 1e-08 1 "1e-13_1_1_0.95_0_1e-08_1" "1e-11_1_1_0.95_0_1e-08_1" "1e-13_1_1_0.95_0_1e-08_1:1e-11_1_1_0.95_0_1e-08_1" 1e-13 1e-11 1e-13 1e-11 0.9025 1e-13 1e-13 1e-11 1e-08 26944
"1e-12_1_1_0.95_0_1e-08_1:1e-11_1_1_0.95_0_1e-08_1" 1e-12 1e-11 1 1 1 1 0.95 0.95 0 1e-08 1 "1e-12_1_1_0.95_0_1e-08_1" "1e-11_1_1_0.95_0_1e-08_1" "1e-12_1_1_0.95_0_1e-08_1:1e-11_1_1_0.95_0_1e-08_1" 1e-12 1e-11 1e-12 1e-11 0.9025 1e-12 1e-12 1e-11 1e-08 30075
"1e-11_1_1_0.95_0_1e-08_1:1e-11_1_1_0.95_0_1e-08_1" 1e-11 1e-11 1 1 1 1 0.95 0.95 0 1e-08 1 "1e-11_1_1_0.95_0_1e-08_1" "1e-11_1_1_0.95_0_1e-08_1" "1e-11_1_1_0.95_0_1e-08_1:1e-11_1_1_0.95_0_1e-08_1" 1e-11 1e-11 1e-11 1e-11 0.9025 1e-11 1e-11 1e-11 1e-08 28618
"1e-13_1_1_0.975_0_1e-08_1:1e-13_1_1_0.95_0_1e-08_1" 1e-13 1e-13 1 1 1 1 0.975 0.95 0 1e-08 1 "1e-13_1_1_0.975_0_1e-08_1" "1e-13_1_1_0.95_0_1e-08_1" "1e-13_1_1_0.975_0_1e-08_1:1e-13_1_1_0.95_0_1e-08_1" 1e-13 1e-13 1e-13 1e-13 0.92625 1e-13 1e-13 1e-13 1e-08 32432
"1e-12_1_1_0.975_0_1e-08_1:1e-13_1_1_0.95_0_1e-08_1" 1e-12 1e-13 1 1 1 1 0.975 0.95 0 1e-08 1 "1e-12_1_1_0.975_0_1e-08_1" "1e-13_1_1_0.95_0_1e-08_1" "1e-12_1_1_0.975_0_1e-08_1:1e-13_1_1_0.95_0_1e-08_1" 1e-12 1e-13 1e-12 1e-13 0.92625 1e-13 1e-12 1e-13 1e-08 38095
"1e-11_1_1_0.975_0_1e-08_1:1e-13_1_1_0.95_0_1e-08_1" 1e-11 1e-13 1 1 1 1 0.975 0.95 0 1e-08 1 "1e-11_1_1_0.975_0_1e-08_1" "1e-13_1_1_0.95_0_1e-08_1" "1e-11_1_1_0.975_0_1e-08_1:1e-13_1_1_0.95_0_1e-08_1" 1e-11 1e-13 1e-11 1e-13 0.92625 1e-13 1e-11 1e-13 1e-08 164045
"1e-13_1_1_0.975_0_1e-08_1:1e-12_1_1_0.95_0_1e-08_1" 1e-13 1e-12 1 1 1 1 0.975 0.95 0 1e-08 1 "1e-13_1_1_0.975_0_1e-08_1" "1e-12_1_1_0.95_0_1e-08_1" "1e-13_1_1_0.975_0_1e-08_1:1e-12_1_1_0.95_0_1e-08_1" 1e-13 1e-12 1e-13 1e-12 0.92625 1e-13 1e-13 1e-12 1e-08 34240
"1e-12_1_1_0.975_0_1e-08_1:1e-12_1_1_0.95_0_1e-08_1" 1e-12 1e-12 1 1 1 1 0.975 0.95 0 1e-08 1 "1e-12_1_1_0.975_0_1e-08_1" "1e-12_1_1_0.95_0_1e-08_1" "1e-12_1_1_0.975_0_1e-08_1:1e-12_1_1_0.95_0_1e-08_1" 1e-12 1e-12 1e-12 1e-12 0.92625 1e-12 1e-12 1e-12 1e-08 42734
"1e-11_1_1_0.975_0_1e-08_1:1e-12_1_1_0.95_0_1e-08_1" 1e-11 1e-12 1 1 1 1 0.975 0.95 0 1e-08 1 "1e-11_1_1_0.975_0_1e-08_1" "1e-12_1_1_0.95_0_1e-08_1" "1e-11_1_1_0.975_0_1e-08_1:1e-12_1_1_0.95_0_1e-08_1" 1e-11 1e-12 1e-11 1e-12 0.92625 1e-12 1e-11 1e-12 1e-08 294413
"1e-13_1_1_0.975_0_1e-08_1:1e-11_1_1_0.95_0_1e-08_1" 1e-13 1e-11 1 1 1 1 0.975 0.95 0 1e-08 1 "1e-13_1_1_0.975_0_1e-08_1" "1e-11_1_1_0.95_0_1e-08_1" "1e-13_1_1_0.975_0_1e-08_1:1e-11_1_1_0.95_0_1e-08_1" 1e-13 1e-11 1e-13 1e-11 0.92625 1e-13 1e-13 1e-11 1e-08 33729
"1e-12_1_1_0.975_0_1e-08_1:1e-11_1_1_0.95_0_1e-08_1" 1e-12 1e-11 1 1 1 1 0.975 0.95 0 1e-08 1 "1e-12_1_1_0.975_0_1e-08_1" "1e-11_1_1_0.95_0_1e-08_1" "1e-12_1_1_0.975_0_1e-08_1:1e-11_1_1_0.95_0_1e-08_1" 1e-12 1e-11 1e-12 1e-11 0.92625 1e-12 1e-12 1e-11 1e-08 35425
"1e-11_1_1_0.975_0_1e-08_1:1e-11_1_1_0.95_0_1e-08_1" 1e-11 1e-11 1 1 1 1 0.975 0.95 0 1e-08 1 "1e-11_1_1_0.975_0_1e-08_1" "1e-11_1_1_0.95_0_1e-08_1" "1e-11_1_1_0.975_0_1e-08_1:1e-11_1_1_0.95_0_1e-08_1" 1e-11 1e-11 1e-11 1e-11 0.92625 1e-11 1e-11 1e-11 1e-08 167715
"1e-13_1_1_0.85_0_1e-08_1:1e-13_1_1_0.975_0_1e-08_1" 1e-13 1e-13 1 1 1 1 0.85 0.975 0 1e-08 1 "1e-13_1_1_0.85_0_1e-08_1" "1e-13_1_1_0.975_0_1e-08_1" "1e-13_1_1_0.85_0_1e-08_1:1e-13_1_1_0.975_0_1e-08_1" 1e-13 1e-13 1e-13 1e-13 0.82875 1e-13 1e-13 1e-13 1e-08 37082
"1e-12_1_1_0.85_0_1e-08_1:1e-13_1_1_0.975_0_1e-08_1" 1e-12 1e-13 1 1 1 1 0.85 0.975 0 1e-08 1 "1e-12_1_1_0.85_0_1e-08_1" "1e-13_1_1_0.975_0_1e-08_1" "1e-12_1_1_0.85_0_1e-08_1:1e-13_1_1_0.975_0_1e-08_1" 1e-12 1e-13 1e-12 1e-13 0.82875 1e-13 1e-12 1e-13 1e-08 35348
"1e-11_1_1_0.85_0_1e-08_1:1e-13_1_1_0.975_0_1e-08_1" 1e-11 1e-13 1 1 1 1 0.85 0.975 0 1e-08 1 "1e-11_1_1_0.85_0_1e-08_1" "1e-13_1_1_0.975_0_1e-08_1" "1e-11_1_1_0.85_0_1e-08_1:1e-13_1_1_0.975_0_1e-08_1" 1e-11 1e-13 1e-11 1e-13 0.82875 1e-13 1e-11 1e-13 1e-08 33228
"1e-13_1_1_0.85_0_1e-08_1:1e-12_1_1_0.975_0_1e-08_1" 1e-13 1e-12 1 1 1 1 0.85 0.975 0 1e-08 1 "1e-13_1_1_0.85_0_1e-08_1" "1e-12_1_1_0.975_0_1e-08_1" "1e-13_1_1_0.85_0_1e-08_1:1e-12_1_1_0.975_0_1e-08_1" 1e-13 1e-12 1e-13 1e-12 0.82875 1e-13 1e-13 1e-12 1e-08 35752
"1e-12_1_1_0.85_0_1e-08_1:1e-12_1_1_0.975_0_1e-08_1" 1e-12 1e-12 1 1 1 1 0.85 0.975 0 1e-08 1 "1e-12_1_1_0.85_0_1e-08_1" "1e-12_1_1_0.975_0_1e-08_1" "1e-12_1_1_0.85_0_1e-08_1:1e-12_1_1_0.975_0_1e-08_1" 1e-12 1e-12 1e-12 1e-12 0.82875 1e-12 1e-12 1e-12 1e-08 37738
"1e-11_1_1_0.85_0_1e-08_1:1e-12_1_1_0.975_0_1e-08_1" 1e-11 1e-12 1 1 1 1 0.85 0.975 0 1e-08 1 "1e-11_1_1_0.85_0_1e-08_1" "1e-12_1_1_0.975_0_1e-08_1" "1e-11_1_1_0.85_0_1e-08_1:1e-12_1_1_0.975_0_1e-08_1" 1e-11 1e-12 1e-11 1e-12 0.82875 1e-12 1e-11 1e-12 1e-08 43717
"1e-13_1_1_0.85_0_1e-08_1:1e-11_1_1_0.975_0_1e-08_1" 1e-13 1e-11 1 1 1 1 0.85 0.975 0 1e-08 1 "1e-13_1_1_0.85_0_1e-08_1" "1e-11_1_1_0.975_0_1e-08_1" "1e-13_1_1_0.85_0_1e-08_1:1e-11_1_1_0.975_0_1e-08_1" 1e-13 1e-11 1e-13 1e-11 0.82875 1e-13 1e-13 1e-11 1e-08 181872
"1e-12_1_1_0.85_0_1e-08_1:1e-11_1_1_0.975_0_1e-08_1" 1e-12 1e-11 1 1 1 1 0.85 0.975 0 1e-08 1 "1e-12_1_1_0.85_0_1e-08_1" "1e-11_1_1_0.975_0_1e-08_1" "1e-12_1_1_0.85_0_1e-08_1:1e-11_1_1_0.975_0_1e-08_1" 1e-12 1e-11 1e-12 1e-11 0.82875 1e-12 1e-12 1e-11 1e-08 205579
"1e-11_1_1_0.85_0_1e-08_1:1e-11_1_1_0.975_0_1e-08_1" 1e-11 1e-11 1 1 1 1 0.85 0.975 0 1e-08 1 "1e-11_1_1_0.85_0_1e-08_1" "1e-11_1_1_0.975_0_1e-08_1" "1e-11_1_1_0.85_0_1e-08_1:1e-11_1_1_0.975_0_1e-08_1" 1e-11 1e-11 1e-11 1e-11 0.82875 1e-11 1e-11 1e-11 1e-08 167942
"1e-13_1_1_0.9_0_1e-08_1:1e-13_1_1_0.975_0_1e-08_1" 1e-13 1e-13 1 1 1 1 0.9 0.975 0 1e-08 1 "1e-13_1_1_0.9_0_1e-08_1" "1e-13_1_1_0.975_0_1e-08_1" "1e-13_1_1_0.9_0_1e-08_1:1e-13_1_1_0.975_0_1e-08_1" 1e-13 1e-13 1e-13 1e-13 0.8775 1e-13 1e-13 1e-13 1e-08 32450
"1e-12_1_1_0.9_0_1e-08_1:1e-13_1_1_0.975_0_1e-08_1" 1e-12 1e-13 1 1 1 1 0.9 0.975 0 1e-08 1 "1e-12_1_1_0.9_0_1e-08_1" "1e-13_1_1_0.975_0_1e-08_1" "1e-12_1_1_0.9_0_1e-08_1:1e-13_1_1_0.975_0_1e-08_1" 1e-12 1e-13 1e-12 1e-13 0.8775 1e-13 1e-12 1e-13 1e-08 51130
